Rk,Player,Season,Age,Nation,Team,Comp,MP,Min,90s,Starts,Subs,unSub,Gls,Ast,G+A,Pass Cmp,Pass Att,Pass Cmp%,KP,Pass Final 3rd,PPA,CrsPA,PrgP,TotDist,PrgDist,Short Cmp,Short Att,Short Cmp%,Med Cmp,Med Att,Med Cmp%,Lng Cmp,Lng Att,Lng Cmp%,Carries,TotDist,PrgDist,PrgC,Carries Final 3rd,CPA,Mis,Dis,Rec,PrgR,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Tkl,TklW,Tkl Def 3rd,Tkl Mid 3rd,Tkl Att 3rd,Challenges,Ch Att,Chl%,Ch Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Won,Lost,Won%,Pos
437,Emre Can,2024-2025,30,de GER,Dortmund,de Bundesliga,31,2105,23.4,23,8,0,3,0,3,1705,1905,89.5,8,119,5,0,116,31186,10528,673,718,93.7,878,927,94.7,142,226,62.8,1405,6693,3628,20,32,2,18,10,1582,12,2156,150,787,1207,174,12,2154,50,28,30,16,4,18,36,50,18,31,17,14,20,70,89,3,45,25,64.3,"DF,MF"
438,João Cancelo,2022-2023,28,pt POR,2 Teams,2 Comps,32,2286,25.4,27,5,4,3,5,8,1749,2081,84,25,135,57,15,167,28179,7419,979,1051,93.1,617,738,83.6,130,210,61.9,1476,8652,4872,124,64,40,38,23,1721,215,2377,51,449,1192,757,85,2377,52,35,25,19,8,27,47,57.4,20,21,3,18,34,86,31,1,43,23,65.2,DF
439,João Cancelo,2023-2024,29,pt POR,Barcelona,es La Liga,32,2503,27.8,29,3,0,2,4,6,1533,1852,82.8,35,123,37,11,141,24552,6589,854,924,92.4,537,648,82.9,114,183,62.3,1250,7317,3916,106,58,39,55,25,1469,193,2206,84,452,1110,670,71,2206,64,44,35,21,8,38,58,65.5,20,35,6,29,29,93,59,1,24,23,51.1,DF
440,Fali Candé,2023-2024,25,gw GNB,Metz,fr Ligue 1,25,1849,20.5,20,5,8,0,1,1,628,799,78.6,6,38,2,0,38,14351,5183,141,170,82.9,373,422,88.4,113,192,58.9,667,3640,1619,4,12,1,9,2,593,3,1036,172,583,404,58,9,1036,40,19,31,9,0,20,35,57.1,15,41,28,13,20,60,107,1,30,22,57.7,DF
441,Fali Candé,2024-2025,26,gw GNB,Venezia,it Serie A,17,1530,17,17,0,0,1,1,2,761,939,81,4,59,3,1,47,13092,5240,358,377,95,329,386,85.2,66,148,44.6,557,2582,1115,5,9,0,12,8,572,3,1131,164,591,496,55,8,1131,25,19,14,10,1,16,23,69.6,7,21,15,6,15,40,90,2,37,41,47.4,DF
442,Antonio Candela,2024-2025,24,it ITA,2 Teams,2 Comps,26,1914,21.3,24,2,9,0,1,1,641,846,75.8,15,43,12,12,49,10594,3909,326,365,89.3,255,338,75.4,45,102,44.1,511,3048,1541,28,13,3,25,15,617,54,1033,77,437,417,192,20,1033,40,27,19,13,8,22,37,59.5,15,18,11,7,14,54,55,2,17,21,44.7,DF
443,Antonio Candreva,2022-2023,35,it ITA,Salernitana,it Serie A,35,2726,30.3,32,3,0,7,4,11,1165,1597,72.9,57,98,55,30,135,19672,6882,604,660,91.5,393,536,73.3,124,285,43.5,1093,5695,2245,71,50,10,25,13,1298,171,1802,48,332,783,708,46,1802,17,7,13,2,2,11,38,28.9,27,7,3,4,17,34,32,0,2,5,28.6,"MF,DF"
444,Jaydee Canvot,2024-2025,18,fr FRA,Toulouse,fr Ligue 1,18,1106,12.3,12,6,6,0,0,0,462,536,86.2,4,42,6,2,41,8029,2340,201,218,92.2,224,246,91.1,30,51,58.8,384,1875,928,9,5,1,6,8,431,0,666,68,276,322,72,8,666,23,11,16,5,2,12,18,66.7,6,10,2,8,11,34,54,1,16,13,55.2,"DF,MF"
445,Ander Capa,2022-2023,30,es ESP,Athletic Club,es La Liga,7,109,1.2,1,6,27,0,0,0,74,91,81.3,1,5,2,1,12,1275,441,31,35,88.6,30,37,81.1,8,12,66.7,53,406,193,5,9,1,3,2,56,7,110,2,24,50,37,2,110,1,1,1,0,0,1,5,20,4,5,0,5,0,1,2,0,4,0,100,DF
446,Pierrick Capelle,2022-2023,35,fr FRA,Angers,fr Ligue 1,26,1428,15.9,15,11,3,0,3,3,590,714,82.6,13,58,7,5,66,10044,2766,287,321,89.4,236,274,86.1,49,88,55.7,608,3413,1195,16,24,4,34,20,548,40,898,38,194,485,227,19,898,36,21,17,15,4,22,55,40,33,24,3,21,15,51,24,0,13,24,35.1,"MF,DF"
447,Andrea Carboni,2023-2024,22,it ITA,Monza,it Serie A,21,1487,16.5,16,5,9,1,0,1,833,976,85.3,9,59,5,4,46,14698,4909,352,384,91.7,411,447,91.9,65,122,53.3,698,3200,1856,13,13,2,14,2,811,22,1148,130,504,516,132,26,1148,38,22,24,12,2,20,31,64.5,11,23,13,10,17,55,56,1,21,17,55.3,DF
448,Andrea Carboni,2024-2025,23,it ITA,Monza,it Serie A,26,2191,24.3,25,1,6,0,1,1,989,1157,85.5,4,51,3,3,51,16502,4918,463,496,93.3,438,492,89,70,118,59.3,822,3143,1502,9,13,0,15,5,925,32,1412,155,681,614,120,18,1412,60,35,39,17,4,35,53,66,18,31,16,15,27,87,106,4,38,42,47.5,DF
449,Franco Carboni,2022-2023,19,it ITA,Monza,it Serie A,3,66,0.7,0,3,15,0,0,0,33,50,66,1,3,2,1,2,529,140,19,20,95,12,15,80,2,5,40,34,293,169,7,3,1,0,0,36,8,61,2,17,28,21,1,61,1,1,1,0,0,0,2,0,2,3,0,3,1,2,0,0,1,1,50,"DF,FW"
450,Franco Carboni,2024-2025,21,it ITA,Venezia,it Serie A,8,226,2.5,3,5,27,0,0,0,61,92,66.3,2,3,3,2,6,931,351,37,42,88.1,19,32,59.4,4,16,25,70,303,184,2,1,0,4,3,68,11,128,11,62,39,29,2,128,5,3,5,0,0,5,8,62.5,3,1,1,0,0,5,11,0,2,3,40,DF
451,Isaac Carcelen,2022-2023,29,es ESP,Cádiz,es La Liga,27,2199,24.4,25,2,2,0,1,1,747,961,77.7,16,65,17,12,85,12672,4769,358,396,90.4,308,394,78.2,64,124,51.6,494,2387,1410,33,18,3,18,18,550,62,1212,119,438,550,239,12,1212,69,51,41,22,6,41,63,65.1,22,35,11,24,19,88,80,1,21,32,39.6,DF
452,Isaac Carcelen,2023-2024,30,es ESP,Cádiz,es La Liga,35,2611,29,29,6,3,0,0,0,851,1163,73.2,17,54,16,9,75,14161,5158,418,485,86.2,346,448,77.2,63,163,38.7,563,2560,1250,25,29,1,19,19,671,70,1425,98,432,647,351,11,1425,50,31,30,15,5,25,45,55.6,20,24,7,17,27,77,87,2,22,36,37.9,DF
453,Irvin Cardona,2023-2024,25,mt MLT,Augsburg,de Bundesliga,3,54,0.6,0,3,1,0,0,0,8,15,53.3,0,1,0,0,2,132,70,4,4,100,4,9,44.4,0,1,0,14,129,61,3,2,2,2,0,15,6,24,0,2,4,18,5,24,1,1,0,0,1,1,3,33.3,2,1,0,1,0,1,1,0,1,2,33.3,"MF,DF"
454,Sergi Cardona,2023-2024,24,es ESP,Las Palmas,es La Liga,35,2814,31.3,30,5,0,1,2,3,1727,2150,80.3,39,108,39,15,160,25147,9822,1011,1134,89.2,581,704,82.5,81,171,47.4,1199,5768,3162,60,49,6,47,22,1498,165,2586,144,840,1175,586,67,2586,90,55,52,29,9,55,96,57.3,41,45,7,38,46,136,102,0,52,37,58.4,DF
455,Sergi Cardona,2024-2025,25,es ESP,Villarreal,es La Liga,35,2945,32.7,34,1,1,1,7,8,1126,1457,77.3,45,62,46,26,77,18658,6599,549,632,86.9,486,593,82,74,159,46.5,813,3721,2057,52,34,10,24,11,952,198,1842,131,711,632,506,63,1842,71,48,44,20,7,49,79,62,30,52,7,45,40,111,122,1,41,27,60.3,DF
456,Igor Carioca,2022-2023,25,br BRA,Lorient,fr Ligue 1,7,456,5.1,5,2,9,0,0,0,224,274,81.8,2,17,5,1,22,3429,1228,119,133,89.5,86,102,84.3,12,23,52.2,227,1269,662,8,13,1,8,1,200,23,348,19,115,162,74,8,348,18,11,12,2,4,12,21,57.1,9,7,0,7,5,23,17,0,4,3,57.1,DF
457,Igor Carioca,2023-2024,26,br BRA,Lorient,fr Ligue 1,5,262,2.9,2,3,1,0,0,0,115,162,71,2,5,3,2,8,1807,594,63,77,81.8,38,52,73.1,10,18,55.6,116,694,264,6,3,2,4,1,110,16,199,6,61,95,45,4,199,8,6,6,1,1,4,6,66.7,2,0,0,0,3,11,6,0,4,5,44.4,"DF,MF"
458,Diego Carlos,2022-2023,29,br BRA,Aston Villa,eng Premier League,3,205,2.3,2,1,11,0,0,0,112,142,78.9,1,9,1,0,11,2338,881,35,41,85.4,60,71,84.5,17,28,60.7,100,348,193,1,3,0,2,0,111,0,156,11,54,94,11,4,156,1,0,0,1,0,0,1,0,1,2,2,0,1,2,2,0,6,3,66.7,DF
459,Diego Carlos,2023-2024,30,br BRA,Aston Villa,eng Premier League,27,1816,20.2,20,7,5,0,0,0,1184,1340,88.4,3,72,4,0,59,23313,9315,357,378,94.4,714,749,95.3,107,199,53.8,1013,4786,2606,4,2,1,8,4,1118,1,1517,244,867,610,43,23,1517,27,16,22,4,1,13,21,61.9,8,24,19,5,13,40,78,3,21,26,44.7,DF
460,Diego Carlos,2024-2025,31,br BRA,Aston Villa,eng Premier League,10,830,9.2,8,2,7,0,0,0,534,603,88.6,0,23,1,0,34,10941,4103,138,151,91.4,341,362,94.2,54,83,65.1,419,2133,1162,3,3,0,1,2,481,0,674,86,331,330,15,6,674,8,3,6,1,1,4,6,66.7,2,13,7,6,5,13,36,2,11,10,52.4,DF
461,Carmona,2022-2023,20,es ESP,2 Teams,es La Liga,19,1116,12.4,13,6,5,3,1,4,398,516,77.1,6,30,5,2,21,6329,2109,212,242,87.6,155,201,77.1,25,48,52.1,370,1749,864,17,21,8,23,6,365,35,665,53,230,289,152,20,665,29,20,12,9,8,15,32,46.9,17,24,8,16,15,44,26,1,9,19,32.1,"MF,DF"
462,Carmona,2023-2024,21,es ESP,Getafe,es La Liga,30,1313,14.6,15,15,1,1,1,2,419,570,73.5,10,29,12,5,39,6803,2258,225,259,86.9,144,199,72.4,40,77,51.9,343,1994,1012,29,19,6,29,14,377,55,748,28,197,345,216,27,748,30,21,13,14,3,9,28,32.1,19,15,2,13,21,51,25,0,18,20,47.4,"DF,MF"
463,Carmona,2024-2025,22,es ESP,Sevilla,es La Liga,35,2942,32.7,35,0,0,0,0,0,1448,1798,80.5,19,99,14,6,109,23524,8789,713,808,88.2,629,745,84.4,72,154,46.8,894,4958,2754,45,25,8,37,18,1138,57,2192,111,726,1149,346,20,2192,83,59,53,21,9,41,77,53.2,36,37,11,26,68,151,92,3,33,20,62.3,DF
464,Yannick Carrasco,2022-2023,28,be BEL,Atlético Madrid,es La Liga,35,2317,25.7,26,9,1,7,3,10,863,1091,79.1,47,35,36,7,84,11833,3379,565,612,92.3,210,277,75.8,42,97,43.3,822,6278,3577,146,58,71,52,34,922,264,1404,32,230,456,745,160,1403,35,14,21,10,4,23,54,42.6,31,23,1,22,12,47,19,0,5,9,35.7,"DF,MF"
465,Sergio Carreira,2024-2025,23,es ESP,Celta Vigo,es La Liga,23,1656,18.4,19,4,9,0,4,4,681,895,76.1,16,35,24,8,53,11545,3606,318,369,86.2,310,388,79.9,48,92,52.2,571,3064,1421,39,22,16,16,14,672,140,1057,36,277,408,380,52,1057,28,16,16,6,6,14,26,53.8,12,20,2,18,17,45,37,0,3,14,17.6,"MF,DF"
466,Rasmus Carstensen,2023-2024,22,dk DEN,Köln,de Bundesliga,23,1659,18.4,18,5,9,0,0,0,594,827,71.8,16,27,20,9,52,8927,3429,330,386,85.5,231,302,76.5,23,69,33.3,513,2976,1376,32,26,3,37,22,568,89,1072,81,326,459,304,36,1072,47,22,23,20,4,31,56,55.4,25,38,9,29,20,67,50,2,16,19,45.7,"DF,FW"
467,Dani Carvajal,2022-2023,30,es ESP,Real Madrid,es La Liga,27,1784,19.8,20,7,5,0,2,2,1133,1333,85,22,57,21,8,58,18356,4041,607,664,91.4,416,483,86.1,86,123,69.9,864,3105,1547,22,30,3,23,7,1049,147,1512,85,412,580,526,39,1512,32,18,15,12,5,18,35,51.4,17,24,6,18,15,47,49,0,10,9,52.6,DF
468,Dani Carvajal,2023-2024,31,es ESP,Real Madrid,es La Liga,28,2171,24.1,25,3,5,4,3,7,1265,1475,85.8,21,52,26,5,82,19955,4535,679,744,91.3,486,552,88,76,111,68.5,939,3864,1903,30,37,9,22,18,1126,168,1697,101,465,726,527,59,1697,47,32,28,15,4,23,42,54.8,19,28,9,19,22,69,54,4,21,19,52.5,DF
469,Dani Carvajal,2024-2025,32,es ESP,Real Madrid,es La Liga,8,609,6.8,7,1,0,1,0,1,399,463,86.2,5,20,5,0,27,6523,1419,197,212,92.9,170,195,87.2,26,35,74.3,278,1288,513,13,5,0,8,6,376,48,532,26,126,232,176,12,532,12,8,7,3,2,9,12,75,3,8,3,5,10,22,19,1,7,5,58.3,DF
470,Nicolò Casale,2022-2023,24,it ITA,Lazio,it Serie A,29,2437,27.1,27,2,6,1,1,2,1485,1616,91.9,4,55,1,0,70,26275,9500,591,633,93.4,701,741,94.6,142,169,84,1102,6813,3784,11,3,0,5,1,1246,3,1803,215,871,917,27,14,1803,42,20,28,14,0,22,34,64.7,12,25,17,8,17,59,73,1,45,27,62.5,DF
