Rk,Player,Season,Age,Nation,Team,Comp,MP,Min,90s,Starts,Subs,unSub,Gls,Ast,G+A,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,3-Jan,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Carries,TotDist,PrgDist,PrgC,3-Jan,CPA,Mis,Dis,Rec,PrgR,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Won,Lost,Won%,Pos
2668,William Troost-Ekong,2022-2023,28,ng NGA,Salernitana,it Serie A,9,444,4.9,4,5,6,1,0,1,1,0,0,0,148,179,82.7,0,1,1,1,6,3117,1047,31,36,86.1,102,112,91.1,13,24,54.2,127,606,200,1,1,0,2,0,130,0,226,27,128,94,5,3,226,11,3,7,4,0,6,7,85.7,1,7,4,3,6,17,10,0,18,9,66.7,DF
2669,Adrien Truffert,2022-2023,20,fr FRA,Rennes,fr Ligue 1,28,1954,21.7,24,4,0,0,6,6,0,0,0,0,1106,1395,79.3,22,71,17,10,89,17515,5252,544,621,87.6,487,625,77.9,52,87,59.8,1071,5984,2659,55,53,9,27,14,979,166,1656,65,410,790,467,30,1656,62,32,36,17,9,31,46,67.4,15,32,8,24,22,84,55,0,34,26,56.7,DF
2670,Adrien Truffert,2023-2024,21,fr FRA,Rennes,fr Ligue 1,30,2145,23.8,24,6,0,1,2,3,1,0,0,0,1047,1333,78.5,19,55,22,10,98,16183,5530,557,641,86.9,420,537,78.2,43,85,50.6,1023,5947,2732,51,61,8,34,24,941,181,1586,73,388,665,545,47,1586,39,21,23,10,6,25,40,62.5,15,31,5,26,19,58,49,0,18,24,42.9,DF
2671,Adrien Truffert,2024-2025,22,fr FRA,Rennes,fr Ligue 1,33,2752,30.6,31,2,0,2,2,4,2,0,0,0,1263,1601,78.9,39,56,39,20,104,19719,6114,669,743,90,490,620,79,70,144,48.6,971,5126,2605,69,45,15,36,25,1186,243,1906,71,455,791,674,57,1906,61,36,27,21,13,32,48,66.7,16,44,6,38,27,88,56,1,27,27,50,"DF,MF"
2672,Auston Trusty,2023-2024,24,us USA,Sheffield Utd,eng Premier League,32,2572,28.6,28,4,6,0,0,0,0,0,0,0,700,918,76.3,8,24,4,2,40,12288,4591,282,331,85.2,354,442,80.1,49,104,47.1,510,2002,796,10,7,2,17,4,582,15,1262,231,710,452,105,27,1262,47,30,31,13,3,21,43,48.8,22,41,22,19,35,82,153,3,61,50,55,DF
2673,Kostas Tsimikas,2022-2023,26,gr GRE,Liverpool,eng Premier League,20,771,8.6,9,11,17,0,4,4,0,0,0,0,474,618,76.7,18,20,7,4,26,8379,2366,223,255,87.5,185,225,82.2,56,111,50.5,355,1833,874,23,9,5,13,7,409,77,713,23,170,281,268,22,713,14,9,10,2,2,10,16,62.5,6,8,1,7,12,26,15,0,7,7,50,DF
2674,Kostas Tsimikas,2023-2024,27,gr GRE,Liverpool,eng Premier League,13,679,7.5,8,5,17,0,3,3,0,0,0,0,383,500,76.6,16,16,7,4,31,6585,1715,185,206,89.8,145,183,79.2,42,85,49.4,310,1689,861,24,20,3,9,4,338,73,573,17,119,235,225,17,573,19,13,9,6,4,9,15,60,6,9,1,8,6,25,10,0,3,13,18.8,DF
2675,Kostas Tsimikas,2024-2025,28,gr GRE,Liverpool,eng Premier League,18,837,9.3,9,9,16,0,1,1,0,0,0,0,550,654,84.1,16,42,12,4,76,9357,3100,267,282,94.7,222,253,87.7,49,96,51,368,1567,790,17,8,2,6,4,472,43,741,33,190,327,229,13,741,31,20,15,11,5,14,23,60.9,9,5,2,3,11,42,20,0,5,8,38.5,DF
2676,Axel Tuanzebe,2024-2025,26,cd COD,Ipswich Town,eng Premier League,22,1710,19,20,2,0,0,1,1,0,0,0,0,682,814,83.8,5,63,6,1,61,10396,4020,380,416,91.3,260,314,82.8,28,49,57.1,402,1698,826,10,7,1,11,1,516,15,971,97,407,426,145,8,971,31,19,21,4,6,17,26,65.4,9,21,10,11,23,54,56,1,22,18,55,DF
2677,Alessandro Tuia,2022-2023,32,it ITA,Lecce,it Serie A,7,509,5.7,6,1,29,0,0,0,0,0,0,0,142,204,69.6,1,15,1,1,20,3226,1193,31,42,73.8,82,100,82,26,58,44.8,106,510,264,1,1,0,1,0,123,0,267,26,136,127,7,2,267,10,6,6,4,0,3,9,33.3,6,3,1,2,15,25,29,0,10,14,41.7,DF
2678,Tuta,2022-2023,23,br BRA,Eint Frankfurt,de Bundesliga,31,2718,30.2,30,1,0,2,1,3,2,0,0,0,1486,1855,80.1,6,94,6,1,107,28536,10513,483,544,88.8,828,945,87.6,161,314,51.3,1332,6758,3475,23,18,2,27,13,1380,17,2246,237,1047,1111,114,27,2246,53,35,27,19,7,33,57,57.9,24,47,14,33,49,102,134,2,51,61,45.5,DF
2679,Tuta,2023-2024,24,br BRA,Eint Frankfurt,de Bundesliga,30,2600,28.9,30,0,1,1,2,3,1,0,0,0,1614,1906,84.7,12,118,16,2,138,29332,10105,648,706,91.8,830,911,91.1,121,228,53.1,1358,5827,2737,22,16,1,24,15,1501,46,2224,192,947,1076,217,33,2224,63,33,38,19,6,39,59,66.1,20,29,12,17,36,99,99,0,52,43,54.7,DF
2680,Tuta,2024-2025,25,br BRA,Eint Frankfurt,de Bundesliga,30,2274,25.3,26,4,0,2,1,3,2,0,0,0,1265,1442,87.7,4,79,11,0,78,22286,8026,532,568,93.7,626,666,94,87,161,54,1007,4503,1884,11,9,2,22,7,1130,12,1772,215,831,838,108,26,1772,44,27,25,17,2,28,40,70,12,42,21,21,40,84,135,1,45,44,50.6,"DF,MF"
2681,Destiny Udogie,2022-2023,19,it ITA,Udinese,it Serie A,33,2704,30,31,2,0,3,4,7,3,0,0,0,931,1127,82.6,34,67,30,4,106,13917,4753,523,589,88.8,348,410,84.9,37,51,72.5,904,6569,3420,109,71,31,58,36,902,155,1503,67,346,652,545,76,1503,71,45,42,24,5,34,59,57.6,25,34,6,28,36,107,25,0,17,15,53.1,DF
2682,Destiny Udogie,2023-2024,20,it ITA,Tottenham,eng Premier League,28,2391,26.6,28,0,0,2,3,5,2,0,0,0,1235,1440,85.8,24,115,13,0,155,16731,5145,775,844,91.8,400,460,87,19,33,57.6,974,6108,3320,83,65,19,49,26,1028,138,1775,96,487,815,506,71,1775,68,33,41,16,11,27,49,55.1,22,27,8,19,37,105,80,5,22,26,45.8,DF
2683,Destiny Udogie,2024-2025,21,it ITA,Tottenham,eng Premier League,25,1924,21.4,24,1,5,0,1,1,0,0,0,0,972,1115,87.2,16,89,6,1,121,14117,4770,544,597,91.1,371,412,90,26,33,78.8,758,4340,2352,54,40,12,37,19,819,94,1376,63,394,609,389,49,1376,75,47,42,26,7,33,48,68.8,15,40,6,34,22,97,36,1,13,13,50,DF
2684,Matthieu Udol,2023-2024,27,fr FRA,Metz,fr Ligue 1,30,2700,30,30,0,0,3,3,6,3,0,0,0,969,1300,74.5,32,70,24,16,98,17243,7209,402,473,85,475,582,81.6,78,192,40.6,942,5354,2508,46,40,2,27,11,819,86,1655,131,607,747,319,38,1655,55,37,38,12,5,38,56,67.9,18,62,16,46,50,105,108,0,27,40,40.3,DF
2685,Lukas Ullrich,2024-2025,20,de GER,Gladbach,de Bundesliga,26,1903,21.1,24,2,3,1,2,3,1,0,0,0,647,850,76.1,8,29,9,6,39,9822,3416,375,420,89.3,233,297,78.5,31,80,38.8,531,2734,1370,31,19,4,21,12,612,71,1073,82,432,434,218,26,1073,25,16,18,6,1,15,42,35.7,27,26,9,17,23,48,74,1,14,19,42.4,DF
2686,Samuel Umtiti,2022-2023,28,fr FRA,Lecce,it Serie A,25,2113,23.5,24,1,9,0,0,0,0,0,0,0,724,868,83.4,3,47,5,1,56,14243,4927,243,281,86.5,371,396,93.7,97,159,61,529,2483,1341,12,9,0,7,5,530,2,1107,123,538,543,37,10,1107,52,34,25,25,2,18,26,69.2,8,26,14,12,26,78,79,0,34,26,56.7,DF
2687,Samuel Umtiti,2023-2024,29,fr FRA,Lille,fr Ligue 1,6,185,2.1,2,4,10,0,0,0,0,0,0,0,156,165,94.5,0,5,0,0,8,2948,750,49,52,94.2,89,92,96.7,14,17,82.4,154,674,310,0,0,0,0,0,144,0,178,13,79,99,0,0,178,1,1,0,1,0,1,4,25,3,0,0,0,2,3,4,0,1,1,50,DF
2688,Cengiz Ünder,2022-2023,25,tr TUR,Marseille,fr Ligue 1,37,2490,27.7,28,9,1,5,4,9,4,1,1,0,778,1114,69.8,55,71,50,18,115,13245,4270,405,484,83.7,255,366,69.7,89,182,48.9,1070,6465,2493,69,47,30,60,31,985,262,1440,18,139,528,792,130,1439,37,19,15,13,9,13,34,38.2,21,18,2,16,18,55,13,0,11,19,36.7,"MF,DF"
2689,Dayot Upamecano,2022-2023,23,fr FRA,Bayern Munich,de Bundesliga,29,2348,26.1,27,2,0,0,1,1,0,0,0,0,2101,2318,90.6,6,205,6,0,169,42619,15514,596,641,93,1250,1315,95.1,246,333,73.9,1844,9367,5193,31,28,2,19,10,1895,7,2569,234,1177,1314,92,18,2569,65,37,43,22,0,28,45,62.2,17,26,6,20,27,92,71,4,47,47,50,DF
2690,Dayot Upamecano,2023-2024,24,fr FRA,Bayern Munich,de Bundesliga,25,1762,19.6,19,6,3,1,0,1,1,0,0,0,1678,1813,92.6,6,148,2,0,137,32907,9994,538,570,94.4,952,1008,94.4,180,204,88.2,1350,7520,4558,28,24,0,9,4,1519,10,1981,140,671,1219,106,17,1981,34,21,21,11,2,15,29,51.7,14,19,7,12,19,53,56,3,42,25,62.7,DF
2691,Dayot Upamecano,2024-2025,25,fr FRA,Bayern Munich,de Bundesliga,20,1759,19.5,20,0,2,2,0,2,2,0,0,0,1805,1923,93.9,7,197,3,1,137,34017,11145,602,641,93.9,1040,1075,96.7,147,177,83.1,1440,7122,4165,17,27,0,6,4,1632,4,2101,96,626,1364,116,17,2101,36,22,18,16,2,16,29,55.2,13,17,7,10,34,70,45,1,59,42,58.4,DF
2692,Filip Uremović,2022-2023,25,hr CRO,Hertha BSC,de Bundesliga,22,1726,19.2,21,1,5,0,0,0,0,0,0,0,514,658,78.1,4,16,2,1,17,9661,2828,165,203,81.3,317,363,87.3,27,74,36.5,384,2033,749,3,3,0,10,4,393,1,882,109,514,338,33,17,882,38,23,29,8,1,14,22,63.6,8,18,13,5,36,74,88,2,55,38,59.1,DF
2693,Jere Uronen,2022-2023,28,fi FIN,2 Teams,2 Comps,17,976,10.8,12,5,6,0,1,1,0,0,0,0,400,530,75.5,10,31,13,12,45,7012,2847,183,211,86.7,161,195,82.6,44,86,51.2,318,1409,605,12,9,0,14,3,329,31,639,34,174,320,150,2,639,22,15,10,10,2,13,22,59.1,9,11,4,7,15,37,18,0,18,16,52.9,DF
2694,Josha Vagnoman,2022-2023,21,de GER,Stuttgart,de Bundesliga,23,1479,16.4,16,7,4,2,2,4,2,0,0,0,453,584,77.6,11,28,14,3,43,6868,2125,247,291,84.9,164,217,75.6,24,33,72.7,387,2071,1007,27,24,7,34,18,465,93,765,38,200,293,281,48,765,26,15,12,11,3,15,27,55.6,12,20,2,18,8,34,29,1,23,19,54.8,DF
2695,Josha Vagnoman,2023-2024,22,de GER,Stuttgart,de Bundesliga,18,1183,13.1,12,6,0,2,2,4,2,0,0,0,516,615,83.9,7,24,5,1,33,7361,1690,306,340,90,168,201,83.6,20,31,64.5,367,1596,798,19,15,7,22,10,480,67,735,22,175,333,234,41,735,28,18,15,11,2,15,30,50,15,11,5,6,2,30,16,1,8,15,34.8,DF
2696,Josha Vagnoman,2024-2025,23,de GER,Stuttgart,de Bundesliga,26,1834,20.4,19,7,2,1,1,2,1,0,0,0,725,902,80.4,22,36,18,9,47,11327,3154,383,435,88,273,331,82.5,49,82,59.8,541,2576,966,24,19,10,27,19,675,96,1105,61,325,484,302,36,1105,26,14,11,13,2,17,34,50,17,16,2,14,14,40,57,1,22,20,52.4,"DF,MF"
2697,Lautaro Valenti,2024-2025,25,ar ARG,Parma,it Serie A,20,1556,17.3,18,2,10,1,0,1,1,0,0,0,701,830,84.5,4,26,3,1,28,13631,4181,217,234,92.7,407,438,92.9,71,139,51.1,556,2165,942,3,2,1,9,0,629,3,1011,161,559,422,31,12,1011,17,12,13,3,1,7,9,77.8,2,26,13,13,13,30,94,1,24,21,53.3,DF
2698,Nicolás Valentini,2024-2025,23,ar ARG,2 Teams,it Serie A,14,1129,12.5,13,1,5,0,0,0,0,0,0,0,316,468,67.5,6,52,2,0,42,6762,3269,99,117,84.6,159,188,84.6,55,140,39.3,268,1208,623,4,1,1,5,2,304,1,654,75,314,310,35,14,654,35,23,22,12,1,20,31,64.5,11,15,7,8,15,50,97,0,50,13,79.4,DF
2699,Emanuele Valeri,2022-2023,23,it ITA,Cremonese,it Serie A,37,2785,30.9,31,6,0,2,3,5,2,0,0,0,753,1258,59.9,53,66,52,32,90,13771,6184,330,407,81.1,303,492,61.6,96,258,37.2,805,5645,3186,111,58,20,64,26,838,158,1610,64,418,642,584,56,1610,54,27,29,21,4,29,69,42,40,17,3,14,22,76,44,1,13,26,33.3,DF
2700,Emanuele Valeri,2023-2024,24,it ITA,Frosinone,it Serie A,16,1178,13.1,14,2,0,0,1,1,0,0,0,0,341,560,60.9,23,32,13,9,41,5852,2970,165,199,82.9,122,198,61.6,40,117,34.2,285,1804,1000,38,26,6,16,7,342,61,702,42,174,275,263,28,702,19,16,10,5,4,10,21,47.6,11,14,3,11,9,28,22,0,9,9,50,DF
2701,Emanuele Valeri,2024-2025,25,it ITA,Parma,it Serie A,35,2873,31.9,34,1,1,2,6,8,1,1,1,0,783,1193,65.6,36,69,31,19,93,14224,6316,330,398,82.9,349,517,67.5,83,212,39.2,740,4053,2376,79,45,9,42,5,739,109,1528,104,470,583,494,33,1527,51,31,33,15,3,30,61,49.2,31,31,10,21,29,80,103,4,19,19,50,DF
2702,Yan Valery,2022-2023,23,tn TUN,2 Teams,2 Comps,31,2542,28.2,31,0,4,0,0,0,0,0,0,0,965,1315,73.4,12,70,17,14,84,16999,6836,423,513,82.5,411,517,79.5,99,216,45.8,1062,7143,3533,72,72,6,36,34,939,74,1631,115,508,764,382,14,1631,54,39,28,20,6,20,37,54.1,17,36,15,21,34,88,85,0,38,22,63.3,DF
2703,Martin Valjent,2022-2023,26,sk SVK,Mallorca,es La Liga,30,2656,29.5,30,0,2,0,0,0,0,0,0,0,885,1123,78.8,3,59,5,2,57,16962,7350,359,389,92.3,414,489,84.7,105,213,49.3,719,3539,1751,15,16,2,6,1,767,3,1405,206,759,594,62,5,1405,35,27,22,12,1,19,28,67.9,9,39,21,18,29,64,137,0,34,29,54,DF
2704,Martin Valjent,2023-2024,27,sk SVK,Mallorca,es La Liga,28,2349,26.1,28,0,1,0,1,1,0,0,0,0,847,1067,79.4,7,60,5,3,61,15592,6228,343,374,91.7,400,468,85.5,84,178,47.2,640,3575,1812,22,12,1,14,2,736,27,1330,148,670,556,111,15,1330,34,18,19,13,2,18,30,60,12,26,11,15,29,63,112,1,46,24,65.7,DF
2705,Martin Valjent,2024-2025,28,sk SVK,Mallorca,es La Liga,31,2763,30.7,31,0,6,3,0,3,3,0,0,0,1195,1391,85.9,4,84,4,0,91,22418,8493,441,480,91.9,608,647,94,128,223,57.4,948,5700,3063,23,13,1,13,1,1049,17,1723,224,877,774,81,16,1723,30,21,22,7,1,15,25,60,10,32,21,11,18,48,195,1,49,41,54.4,DF
2706,Álex Valle,2024-2025,20,es ESP,2 Teams,2 Comps,15,1030,11.4,12,3,3,0,0,0,0,0,0,0,562,661,85,11,51,9,4,44,8597,3030,313,334,93.7,213,239,89.1,25,54,46.3,425,2246,1068,19,20,5,18,8,460,30,799,26,276,375,155,12,799,26,12,12,12,2,15,21,71.4,6,13,2,11,8,34,42,0,6,15,28.6,DF
2707,Federico Valverde,2024-2025,26,uy URU,Real Madrid,es La Liga,36,3032,33.7,34,2,1,6,4,10,6,0,0,0,2010,2237,89.9,39,232,31,2,226,34974,10229,973,1037,93.8,789,841,93.8,198,262,75.6,1525,8009,4084,66,57,5,35,1,1905,76,2543,98,528,1461,572,43,2543,50,30,22,23,5,29,43,67.4,14,38,8,30,55,105,52,1,27,15,64.3,"MF,DF"
2708,Ignace Van Der Brempt,2024-2025,22,be BEL,Como,it Serie A,20,1257,14,14,6,6,0,1,1,0,0,0,0,551,679,81.1,10,32,6,3,42,8534,2594,290,318,91.2,227,277,81.9,22,47,46.8,432,2197,1039,19,12,5,21,10,463,34,841,44,270,392,194,14,841,40,32,27,10,3,24,33,72.7,9,14,5,9,17,57,34,0,18,15,54.5,DF
2709,Siebe Van Der Heyden,2023-2024,25,be BEL,Mallorca,es La Liga,6,286,3.2,4,2,25,0,0,0,0,0,0,0,70,101,69.3,0,1,0,0,1,1241,438,34,35,97.1,28,36,77.8,8,26,30.8,54,246,112,1,2,0,0,0,60,1,138,17,70,59,9,3,138,9,2,7,2,0,4,6,66.7,2,1,1,0,7,16,12,0,8,6,57.1,DF
2710,Siebe Van Der Heyden,2024-2025,26,be BEL,2 Teams,2 Comps,15,969,10.8,12,3,13,1,0,1,1,0,0,0,451,560,80.5,3,43,7,4,33,7896,2548,200,222,90.1,202,234,86.3,41,75,54.7,322,1432,644,11,6,0,3,6,427,27,685,59,275,326,87,12,685,18,11,10,8,0,8,18,44.4,10,9,4,5,19,37,46,2,33,18,64.7,"DF,MF"
2711,Virgil van Dijk,2022-2023,31,nl NED,Liverpool,eng Premier League,32,2835,31.5,32,0,1,3,1,4,3,0,0,0,2345,2592,90.5,7,156,6,0,127,45523,16670,843,900,93.7,1236,1306,94.6,244,344,70.9,1760,6644,3152,10,14,2,7,0,2085,8,2876,361,1327,1427,128,66,2876,27,14,13,11,3,8,19,42.1,11,24,16,8,31,58,138,3,98,34,74.2,DF
2712,Virgil van Dijk,2023-2024,32,nl NED,Liverpool,eng Premier League,36,3177,35.3,36,0,0,2,2,4,2,0,0,0,2640,2887,91.4,11,213,10,0,200,49290,18943,1029,1092,94.2,1343,1412,95.1,239,325,73.5,1981,9779,5235,32,19,0,7,4,2263,7,3235,384,1339,1757,146,78,3235,40,23,24,13,3,12,14,85.7,2,47,34,13,39,79,144,0,140,32,81.4,DF
2713,Virgil van Dijk,2024-2025,33,nl NED,Liverpool,eng Premier League,37,3330,37,37,0,1,3,1,4,3,0,0,0,2687,2934,91.6,12,290,7,0,198,49026,19099,1099,1142,96.2,1333,1397,95.4,229,341,67.2,1856,8754,4846,22,24,3,10,5,2281,6,3300,450,1317,1827,166,48,3300,38,20,17,19,2,13,22,59.1,9,27,16,11,56,94,190,4,119,46,72.1,DF
2714,Vanderson,2022-2023,21,br BRA,Monaco,fr Ligue 1,31,2214,24.6,24,7,1,1,4,5,1,0,0,0,1039,1382,75.2,27,85,31,14,108,17816,6391,492,590,83.4,405,516,78.5,103,192,53.6,1098,6082,2745,50,37,9,37,21,966,175,1689,60,350,766,583,51,1689,84,48,36,34,14,44,75,58.7,31,36,9,27,48,132,36,1,27,27,50,"DF,MF"
2715,Vanderson,2023-2024,22,br BRA,Monaco,fr Ligue 1,20,1641,18.2,20,0,5,3,1,4,3,0,0,0,734,992,74,19,47,24,3,71,12230,4003,367,443,82.8,274,371,73.9,65,122,53.3,811,4463,1728,26,32,6,26,13,709,129,1247,56,253,614,397,42,1247,60,41,20,30,10,32,70,45.7,38,29,2,27,35,95,37,1,12,25,32.4,DF
2716,Vanderson,2024-2025,23,br BRA,Monaco,fr Ligue 1,29,2064,22.9,23,6,2,1,3,4,1,0,0,0,1090,1403,77.7,23,76,29,12,102,18537,6599,547,623,87.8,412,522,78.9,103,174,59.2,876,4196,2211,57,31,13,38,14,976,151,1714,71,400,846,480,64,1714,76,48,37,30,9,45,64,70.3,19,43,6,37,39,115,65,2,22,25,46.8,DF
2717,Raphaël Varane,2022-2023,29,fr FRA,Manchester Utd,eng Premier League,24,1911,21.2,22,2,6,0,0,0,0,0,0,0,954,1106,86.3,4,82,3,0,63,17988,5712,319,355,89.9,551,597,92.3,72,128,56.3,797,5357,3030,17,15,0,2,1,850,4,1293,153,611,631,54,18,1293,24,9,18,6,0,7,17,41.2,10,24,17,7,11,35,91,0,42,16,72.4,DF
2718,Raphaël Varane,2023-2024,30,fr FRA,Manchester Utd,eng Premier League,22,1375,15.3,16,6,4,1,0,1,1,0,0,0,694,781,88.9,1,59,4,0,59,11976,3767,282,301,93.7,350,381,91.9,45,68,66.2,549,3541,2161,16,11,0,6,2,569,2,945,178,469,434,44,11,945,18,11,10,7,1,10,14,71.4,4,23,18,5,15,33,88,0,21,5,80.8,DF
2719,Johan Vásquez,2022-2023,23,mx MEX,Cremonese,it Serie A,25,1813,20.1,19,6,9,1,0,1,1,0,0,0,632,810,78,6,39,4,1,48,11163,4435,257,298,86.2,318,366,86.9,46,114,40.4,505,2403,1311,18,11,1,14,6,543,12,1060,161,587,401,82,23,1060,41,26,34,7,0,18,39,46.2,21,27,20,7,45,86,93,1,35,44,44.3,DF
2720,Johan Vásquez,2023-2024,24,mx MEX,Genoa,it Serie A,37,2850,31.7,32,5,0,1,1,2,1,0,0,0,1069,1394,76.7,11,61,8,4,81,19696,6461,415,465,89.2,532,640,83.1,108,223,48.4,858,4183,2183,29,26,5,25,11,975,61,1772,186,768,775,236,61,1772,51,33,38,11,2,32,50,64,18,50,26,24,45,96,113,0,77,55,58.3,DF
2721,Johan Vásquez,2024-2025,25,mx MEX,Genoa,it Serie A,36,3041,33.8,34,2,0,3,0,3,3,0,0,0,1491,1760,84.7,7,76,6,2,96,28470,8998,460,515,89.3,894,955,93.6,120,235,51.1,1202,6541,3435,37,21,2,24,5,1387,12,2190,304,1100,971,128,46,2190,56,31,24,27,5,26,44,59.1,18,59,31,28,50,106,150,1,93,75,55.4,DF
2722,Denis Vavro,2024-2025,28,sk SVK,Wolfsburg,de Bundesliga,29,2461,27.3,27,2,2,2,0,2,2,0,0,0,1297,1493,86.9,7,102,6,0,96,29352,9952,306,345,88.7,753,798,94.4,234,331,70.7,1036,4110,1713,9,12,2,8,1,1142,3,1901,306,992,843,72,20,1901,21,13,16,5,0,11,23,47.8,12,48,32,16,37,58,234,3,80,34,70.2,DF
2723,Jesus Vazquez,2022-2023,19,es ESP,Valencia,es La Liga,10,310,3.4,3,7,27,0,0,0,0,0,0,0,142,171,83,3,12,3,3,13,1882,677,95,104,91.3,42,52,80.8,3,7,42.9,131,667,291,4,9,1,9,4,125,17,231,7,58,94,80,7,231,13,8,9,1,3,6,11,54.5,5,4,0,4,1,14,8,0,2,4,33.3,"DF,MF"
2724,Jesus Vazquez,2023-2024,20,es ESP,Valencia,es La Liga,20,716,8,6,14,7,1,0,1,1,0,0,0,173,262,66,3,9,7,4,15,2505,917,103,121,85.1,51,77,66.2,10,27,37,154,947,477,13,14,0,19,13,162,29,395,32,121,142,137,14,395,24,12,13,8,3,10,16,62.5,6,17,4,13,3,27,24,0,12,19,38.7,"DF,MF"
2725,Jesus Vazquez,2024-2025,21,es ESP,Valencia,es La Liga,19,919,10.2,10,9,16,0,0,0,0,0,0,0,345,447,77.2,3,18,3,2,21,4732,1323,216,237,91.1,115,150,76.7,8,27,29.6,250,1510,881,32,27,5,14,8,284,48,586,36,170,237,188,14,586,23,18,12,9,2,10,19,52.6,9,16,5,11,10,33,30,0,12,13,48,DF
2726,Kevin Vázquez,2022-2023,29,es ESP,Celta Vigo,es La Liga,10,441,4.9,6,4,28,0,0,0,0,0,0,0,173,234,73.9,2,16,4,2,13,2631,1149,101,115,87.8,57,80,71.3,10,23,43.5,125,533,296,5,2,0,1,4,145,14,269,16,101,117,51,2,269,13,8,5,7,1,8,12,66.7,4,4,1,3,2,15,8,0,2,6,25,"DF,MF"
2727,Kevin Vázquez,2023-2024,30,es ESP,Celta Vigo,es La Liga,12,700,7.8,10,2,24,0,0,0,0,0,0,0,287,379,75.7,3,23,7,3,28,4674,1967,148,171,86.5,120,146,82.2,17,36,47.2,212,906,358,6,6,0,6,1,245,20,461,27,140,253,70,3,461,15,13,7,7,1,12,21,57.1,9,11,3,8,5,20,25,0,10,8,55.6,DF
2728,Lucas Vázquez,2022-2023,31,es ESP,Real Madrid,es La Liga,23,1144,12.7,12,11,9,4,1,5,4,0,0,0,808,936,86.3,21,28,30,6,50,12257,2640,456,495,92.1,279,319,87.5,50,74,67.6,672,3060,1598,31,13,16,20,7,771,145,1059,25,263,422,377,46,1059,34,23,22,10,2,20,28,71.4,8,10,0,10,7,41,13,0,1,5,16.7,DF
2729,Lucas Vázquez,2023-2024,32,es ESP,Real Madrid,es La Liga,29,1419,15.8,14,15,9,3,6,9,3,0,0,0,930,1085,85.7,30,27,30,8,58,13262,3330,559,605,92.4,311,353,88.1,31,73,42.5,708,3085,1454,28,22,12,18,15,911,160,1286,52,327,498,466,68,1286,37,25,22,14,1,18,25,72,7,27,5,22,12,49,36,0,4,6,40,DF
2730,Lucas Vázquez,2024-2025,33,es ESP,Real Madrid,es La Liga,32,2189,24.3,25,7,3,1,5,6,1,0,0,0,1415,1624,87.1,33,65,29,2,99,21508,5227,764,823,92.8,547,622,87.9,68,107,63.6,1031,4132,2045,37,17,17,34,13,1331,194,1850,66,481,804,577,58,1850,58,34,33,17,8,27,48,56.3,21,24,6,18,17,75,35,1,6,13,31.6,DF
2731,Danilo Veiga,2024-2025,21,pt POR,Lecce,it Serie A,13,374,4.2,2,11,3,0,0,0,0,0,0,0,104,161,64.6,6,11,5,3,10,1712,550,50,62,80.6,46,63,73,6,26,23.1,111,679,390,10,6,1,10,5,111,13,225,10,55,95,76,5,225,8,6,4,4,0,6,13,46.2,7,5,0,5,4,12,14,0,5,11,31.3,DF
2732,Renato Veiga,2022-2023,19,pt POR,Augsburg,de Bundesliga,13,639,7.1,7,6,2,0,0,0,0,0,0,0,210,318,66,2,7,4,1,14,4306,1261,64,85,75.3,105,131,80.2,35,88,39.8,199,1070,528,11,3,3,7,4,199,6,416,57,206,171,47,7,416,9,6,4,3,2,7,9,77.8,2,20,6,14,7,16,29,1,12,14,46.2,DF
2733,Renato Veiga,2024-2025,21,pt POR,2 Teams,2 Comps,20,1274,14.2,13,7,14,0,1,1,0,0,0,0,618,707,87.4,2,41,3,0,47,12187,3960,193,210,91.9,358,384,93.2,62,101,61.4,473,2728,1317,13,10,1,3,0,533,3,894,132,445,393,62,14,894,26,18,13,12,1,13,26,50,13,20,14,6,20,46,83,0,30,14,68.2,"DF,MF"
2734,Miloš Veljković,2022-2023,26,rs SRB,Werder Bremen,de Bundesliga,29,2266,25.2,25,4,0,1,2,3,1,0,0,0,1145,1411,81.1,7,76,2,0,81,25411,10806,265,308,86,665,739,90,202,326,62,905,4396,2536,5,2,0,2,0,1027,3,1645,194,935,679,39,15,1645,30,19,17,13,0,18,29,62.1,11,32,16,16,33,63,103,0,58,45,56.3,DF
2735,Miloš Veljković,2023-2024,27,rs SRB,Werder Bremen,de Bundesliga,23,1920,21.3,21,2,1,2,1,3,2,0,0,0,1066,1295,82.3,6,65,14,6,89,22332,7585,315,360,87.5,580,642,90.3,164,263,62.4,869,4332,2610,16,12,1,10,2,1014,13,1461,138,694,688,84,13,1461,31,15,17,13,1,16,31,51.6,15,31,20,11,17,48,57,0,38,44,46.3,DF
