Rk,Player,Season,Age,Nation,Team,Comp,MP,Min,90s,Starts,Subs,unSub,Gls,Ast,G+A,Pass Cmp,Pass Att,Pass Cmp%,KP,Pass Final 3rd,PPA,CrsPA,PrgP,TotDist,PrgDist,Short Cmp,Short Att,Short Cmp%,Med Cmp,Med Att,Med Cmp%,Lng Cmp,Lng Att,Lng Cmp%,Carries,TotDist,PrgDist,PrgC,Carries Final 3rd,CPA,Mis,Dis,Rec,PrgR,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Tkl,TklW,Tkl Def 3rd,Tkl Mid 3rd,Tkl Att 3rd,Challenges,Ch Att,Chl%,Ch Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Won,Lost,Won%,Pos
611,Yan Couto,2022-2023,20,br BRA,Girona,es La Liga,25,1158,12.9,12,13,4,1,2,3,444,598,74.2,19,33,20,11,55,7221,2170,229,262,87.4,158,212,74.5,39,73,53.4,447,3355,1826,56,31,12,26,13,482,89,734,20,184,295,266,20,734,25,18,11,11,3,12,20,60,8,7,2,5,5,30,10,0,1,7,12.5,"DF,MF"
612,Yan Couto,2023-2024,21,br BRA,Girona,es La Liga,34,2245,24.9,24,10,1,1,8,9,1057,1354,78.1,27,62,34,17,97,16640,4090,566,644,87.9,406,512,79.3,63,117,53.8,1035,8513,4769,151,86,41,39,37,1086,240,1633,50,375,633,651,79,1633,45,34,25,14,6,20,40,50,20,14,2,12,10,55,31,1,4,13,23.5,"DF,FW"
613,Yan Couto,2024-2025,22,br BRA,Dortmund,de Bundesliga,21,895,9.9,8,13,8,0,0,0,586,723,81.1,12,51,26,10,68,9367,2659,291,323,90.1,247,297,83.2,35,68,51.5,483,2871,1469,46,32,6,14,7,547,83,849,28,227,381,249,16,849,24,16,17,2,5,14,25,56,11,12,1,11,10,34,32,2,1,7,12.5,"DF,FW"
614,Nicolas Cozza,2022-2023,23,fr FRA,2 Teams,2 Comps,22,1377,15.3,14,8,11,2,1,3,462,636,72.6,7,30,7,3,52,7987,3360,220,267,82.4,196,250,78.4,33,79,41.8,483,2986,1453,22,16,3,19,6,442,36,800,68,315,355,136,19,800,41,24,28,11,2,28,41,68.3,13,14,6,8,21,62,35,1,22,23,48.9,DF
615,Nicolas Cozza,2023-2024,24,fr FRA,2 Teams,2 Comps,19,1171,13,13,6,9,0,0,0,417,558,74.7,5,46,7,3,36,7076,2666,203,240,84.6,170,219,77.6,35,70,50,379,1872,854,16,10,2,18,8,383,38,710,30,239,339,138,12,710,43,29,27,14,2,19,31,61.3,12,10,0,10,18,61,38,0,10,21,32.3,DF
616,Nicolas Cozza,2024-2025,25,fr FRA,2 Teams,2 Comps,27,2051,22.8,23,4,2,1,0,1,608,782,77.7,7,41,10,4,64,9858,3920,297,345,86.1,273,323,84.5,27,74,36.5,400,1920,921,25,10,1,30,6,463,56,1044,75,373,424,257,30,1044,59,41,35,18,6,31,47,66,16,25,10,15,25,84,69,0,15,16,48.4,"DF,MF"
617,Aaron Cresswell,2022-2023,32,eng ENG,West Ham,eng Premier League,28,2235,24.8,24,4,8,0,1,1,1127,1448,77.8,40,91,28,15,145,18285,8587,626,670,93.4,387,497,77.9,100,206,48.5,766,3497,1751,35,26,1,6,6,960,82,1607,97,507,668,438,13,1607,21,11,12,7,2,12,31,38.7,19,21,11,10,27,48,56,0,28,27,50.9,DF
618,Aaron Cresswell,2023-2024,33,eng ENG,West Ham,eng Premier League,11,436,4.8,4,7,21,0,0,0,254,308,82.5,5,15,4,0,26,4176,1722,142,155,91.6,80,96,83.3,25,48,52.1,169,522,220,4,5,0,0,2,210,6,326,18,125,141,61,1,326,3,2,1,1,1,2,3,66.7,1,5,3,2,3,6,7,0,6,3,66.7,"DF,FW"
619,Aaron Cresswell,2024-2025,34,eng ENG,West Ham,eng Premier League,18,824,9.2,10,8,13,0,0,0,504,610,82.6,9,52,5,2,36,9299,3625,229,249,92,212,241,88,58,107,54.2,291,1102,526,6,8,0,4,0,437,4,687,45,270,328,94,2,687,11,7,5,5,1,9,11,81.8,2,9,4,5,8,19,37,0,7,7,50,DF
620,Charlie Cresswell,2024-2025,21,eng ENG,Toulouse,fr Ligue 1,31,2592,28.8,29,2,1,3,1,4,1287,1551,83,5,61,4,1,69,23854,8198,441,487,90.6,748,823,90.9,91,216,42.1,1033,4261,1800,8,7,1,20,3,1193,13,1920,324,1044,801,89,56,1920,35,23,19,15,1,28,46,60.9,18,44,28,16,28,63,191,3,98,44,69,DF
621,Bryan Cristante,2022-2023,27,it ITA,Roma,it Serie A,36,2938,32.6,34,2,0,1,1,2,1381,1679,82.3,16,157,17,4,142,25923,8226,571,647,88.3,590,666,88.6,182,296,61.5,1043,4607,2063,16,13,4,25,11,1290,27,1994,99,559,1257,196,39,1993,113,62,55,49,9,55,90,61.1,35,39,10,29,18,131,53,0,75,41,64.7,"MF,DF"
622,Bryan Cristante,2023-2024,28,it ITA,Roma,it Serie A,37,3289,36.5,37,0,0,3,4,7,1785,2178,82,30,229,37,6,234,31740,9730,777,895,86.8,818,924,88.5,154,242,63.6,1438,7211,3544,47,52,4,27,21,1860,80,2494,88,577,1504,425,80,2494,72,41,33,28,11,28,50,56,22,36,6,30,25,97,55,2,82,60,57.7,"MF,DF"
623,Juan Cruz Armada,2022-2023,30,es ESP,Osasuna,es La Liga,27,2062,22.9,21,6,9,0,0,0,746,985,75.7,15,66,17,10,68,12722,5613,350,395,88.6,319,406,78.6,64,137,46.7,543,2683,1400,15,15,1,17,4,620,55,1163,103,404,562,206,4,1163,24,14,17,4,3,13,23,56.5,10,21,8,13,13,37,58,0,18,22,45,DF
624,Juan Cruz Armada,2023-2024,31,es ESP,Osasuna,es La Liga,26,1667,18.5,18,8,9,0,1,1,712,941,75.7,5,69,9,3,77,12473,5357,345,382,90.3,287,387,74.2,75,145,51.7,508,2514,1248,16,16,0,13,6,575,29,1071,56,315,567,200,5,1071,27,15,16,10,1,17,25,68,8,14,7,7,12,39,39,1,21,17,55.3,DF
625,Juan Cruz Armada,2024-2025,32,es ESP,Osasuna,es La Liga,25,1492,16.6,19,6,12,0,0,0,525,673,78,2,54,2,0,53,8519,3966,260,291,89.3,224,285,78.6,30,69,43.5,337,1259,668,9,7,2,10,3,391,12,819,83,296,401,127,4,819,26,14,11,13,2,15,24,62.5,9,15,4,11,9,35,68,0,9,10,47.4,DF
626,Juan Cuadrado,2022-2023,34,co COL,Juventus,it Serie A,31,2078,23.1,24,7,0,1,3,4,1113,1323,84.1,42,62,24,10,92,21481,5507,468,520,90,460,526,87.5,170,231,73.6,914,4703,2541,48,35,20,35,14,1057,125,1581,41,400,758,433,50,1581,50,34,34,13,3,27,65,41.5,38,15,2,13,24,74,32,0,11,13,45.8,"DF,FW"
627,Juan Cuadrado,2024-2025,36,co COL,Atalanta,it Serie A,23,832,9.2,7,16,6,0,2,2,476,601,79.2,19,34,24,2,64,8203,2257,248,282,87.9,170,211,80.6,52,86,60.5,462,2411,1511,41,43,15,14,10,509,90,722,15,117,277,332,40,722,19,9,9,6,4,11,23,47.8,12,14,2,12,7,26,9,0,12,4,75,"DF,MF"
628,Pau Cubarsí,2023-2024,16,es ESP,Barcelona,es La Liga,19,1558,17.3,18,1,7,0,0,0,1360,1487,91.5,5,73,0,0,75,25525,8442,493,523,94.3,737,772,95.5,122,170,71.8,1076,5220,2658,8,7,0,4,3,1263,2,1629,157,758,826,46,5,1629,22,14,18,3,1,13,18,72.2,5,20,16,4,12,34,65,0,28,26,51.9,DF
629,Pau Cubarsí,2024-2025,17,es ESP,Barcelona,es La Liga,35,2618,29.1,29,6,3,0,3,3,2434,2604,93.5,9,210,4,1,191,45654,16006,826,867,95.3,1387,1438,96.5,195,251,77.7,1823,8964,4999,26,16,0,7,1,2193,6,2805,194,1045,1672,93,17,2805,34,23,21,10,3,19,30,63.3,11,12,9,3,16,50,86,1,62,44,58.5,DF
630,Marc Cucurella,2022-2023,24,es ESP,Chelsea,eng Premier League,24,1671,18.6,21,3,3,0,2,2,1090,1293,84.3,11,77,12,6,73,16587,5116,600,647,92.7,396,453,87.4,59,110,53.6,787,3205,1797,30,20,2,14,6,906,65,1490,63,470,672,358,12,1490,66,33,40,15,11,30,60,50,30,28,8,20,16,82,48,1,16,13,55.2,DF
631,Marc Cucurella,2023-2024,25,es ESP,Chelsea,eng Premier League,21,1782,19.8,20,1,6,0,2,2,1036,1196,86.6,19,51,7,4,50,15110,4408,595,645,92.2,383,430,89.1,32,65,49.2,657,2861,1579,31,15,3,15,6,873,73,1426,91,575,590,270,27,1426,62,38,36,21,5,34,64,53.1,30,36,13,23,22,84,48,0,22,17,56.4,DF
632,Marc Cucurella,2024-2025,26,es ESP,Chelsea,eng Premier League,36,2988,33.2,33,3,0,5,1,6,1680,1916,87.7,19,121,12,3,118,26450,7598,841,895,94,737,824,89.4,69,123,56.1,944,4027,2336,35,22,2,28,7,1385,117,2244,119,677,1045,532,75,2244,67,45,31,31,5,32,61,52.5,29,49,16,33,28,95,95,3,32,57,36,DF
633,Jorge Cuenca,2022-2023,22,es ESP,Villarreal,es La Liga,10,506,5.6,5,5,28,0,0,0,334,384,87,1,21,2,0,26,6357,2355,111,119,93.3,191,204,93.6,28,51,54.9,280,1455,1030,7,1,0,2,0,308,1,461,65,232,219,10,5,461,9,7,7,2,0,4,7,57.1,3,10,8,2,6,15,44,0,15,7,68.2,DF
634,Jorge Cuenca,2023-2024,23,es ESP,Villarreal,es La Liga,29,1963,21.8,21,8,6,3,1,4,957,1150,83.2,6,62,10,6,78,17344,6301,367,388,94.6,515,579,88.9,65,154,42.2,668,3349,2078,11,13,2,10,4,861,30,1418,230,694,606,123,25,1418,42,29,26,10,6,19,30,63.3,11,26,15,11,21,63,114,0,60,38,61.2,DF
635,Jorge Cuenca,2024-2025,24,es ESP,Fulham,eng Premier League,8,351,3.9,4,4,18,0,0,0,145,173,83.8,0,7,0,0,10,2483,858,51,56,91.1,83,93,89.2,7,20,35,89,302,140,0,1,0,2,0,133,0,214,38,134,74,7,1,214,6,2,5,1,0,3,8,37.5,5,4,4,0,2,8,26,0,6,3,66.7,DF
636,Marco D'Alessandro,2022-2023,31,it ITA,Monza,it Serie A,8,290,3.2,3,5,24,0,0,0,79,115,68.7,3,4,0,0,3,1182,302,50,57,87.7,23,36,63.9,4,9,44.4,80,713,329,14,4,5,4,5,89,19,141,1,37,55,52,10,141,4,4,3,1,0,2,5,40,3,2,0,2,1,5,3,0,2,2,50,"DF,FW"
637,Danilo D'Ambrosio,2022-2023,33,it ITA,Inter,it Serie A,15,733,8.1,8,7,17,0,2,2,493,557,88.5,7,26,5,1,34,8396,2823,212,222,95.5,246,270,91.1,26,51,51,424,1843,988,8,7,2,7,2,467,17,635,58,303,269,64,12,635,25,17,17,7,1,15,27,55.6,12,12,4,8,10,35,17,0,8,9,47.1,DF
638,Danilo D'Ambrosio,2023-2024,34,it ITA,Monza,it Serie A,24,1536,17.1,16,8,5,0,0,0,979,1095,89.4,4,61,4,1,61,17542,5544,360,376,95.7,531,566,93.8,74,124,59.7,787,3641,1763,12,8,1,12,5,904,25,1268,126,564,600,114,23,1268,57,34,34,20,3,28,41,68.3,13,22,13,9,14,71,31,0,27,20,57.4,DF
639,Danilo D'Ambrosio,2024-2025,35,it ITA,Monza,it Serie A,20,1095,12.2,12,8,6,0,1,1,566,652,86.8,5,26,6,2,34,9736,3415,255,269,94.8,273,301,90.7,34,64,53.1,443,1697,803,10,6,1,15,1,476,16,776,126,400,296,84,19,776,28,15,17,10,1,14,23,60.9,9,12,8,4,15,43,36,2,16,23,41,DF
640,Damien Da Silva,2022-2023,34,fr FRA,Lyon,fr Ligue 1,7,338,3.8,3,4,11,0,0,0,217,254,85.4,0,14,2,0,18,4247,1562,66,75,88,122,138,88.4,25,35,71.4,206,1084,441,2,6,0,2,1,200,1,295,17,105,166,25,3,295,8,7,5,3,0,3,3,100,0,4,3,1,5,13,12,0,12,7,63.2,DF
641,Colin Dagba,2022-2023,23,fr FRA,Strasbourg,fr Ligue 1,21,958,10.6,12,9,6,0,0,0,401,496,80.8,12,26,15,8,31,5529,2050,260,290,89.7,116,148,78.4,12,31,38.7,402,2384,1286,26,21,5,9,10,361,48,617,22,148,258,220,20,617,32,20,17,10,5,19,26,73.1,7,18,2,16,17,49,19,0,3,5,37.5,"DF,MF"
642,Ameen Al-Dakhil,2023-2024,21,be BEL,Burnley,eng Premier League,13,1056,11.7,12,1,2,1,0,1,537,637,84.3,2,13,2,0,35,9642,2939,208,220,94.5,280,321,87.2,42,77,54.5,491,2471,1351,7,9,0,8,6,495,9,749,83,355,339,58,10,749,12,5,4,7,1,1,10,10,9,13,6,7,12,24,38,2,14,23,37.8,DF
643,Ameen Al-Dakhil,2024-2025,22,be BEL,Stuttgart,de Bundesliga,7,432,4.8,6,1,7,0,0,0,311,339,91.7,2,20,1,0,12,5201,1623,142,147,96.6,150,158,94.9,16,27,59.3,239,1305,616,1,0,0,3,0,264,0,407,67,217,185,6,0,407,6,6,4,2,0,4,4,100,0,12,8,4,9,15,30,1,8,9,47.1,DF
644,Diogo Dalot,2022-2023,23,pt POR,Manchester Utd,eng Premier League,26,2154,23.9,24,2,6,1,2,3,1141,1441,79.2,29,82,28,13,92,20816,6349,468,527,88.8,543,639,85,113,205,55.1,878,4258,2161,46,32,12,18,5,994,85,1673,125,580,714,390,38,1673,54,41,40,13,1,33,45,73.3,12,25,7,18,37,91,55,2,39,18,68.4,DF
645,Diogo Dalot,2023-2024,24,pt POR,Manchester Utd,eng Premier League,36,3174,35.3,35,1,1,2,3,5,1486,1830,81.2,37,107,31,16,124,24927,8066,729,817,89.2,574,701,81.9,139,213,65.3,1150,5414,2901,52,43,10,24,11,1256,111,2196,185,752,873,587,48,2196,81,51,58,12,11,51,74,68.9,23,44,16,28,37,118,111,0,32,25,56.1,DF
646,Diogo Dalot,2024-2025,25,pt POR,Manchester Utd,eng Premier League,33,2814,31.3,31,2,0,0,3,3,1347,1673,80.5,26,61,25,8,103,21723,6617,694,773,89.8,525,641,81.9,95,170,55.9,1126,4953,2699,62,37,16,38,21,1200,168,1983,113,661,773,566,68,1983,68,40,40,22,6,34,52,65.4,18,22,9,13,37,105,72,0,38,21,64.4,DF
647,Flavius Daniliuc,2022-2023,21,at AUT,2 Teams,2 Comps,29,2286,25.4,24,5,4,0,2,2,1026,1190,86.2,8,57,3,1,74,18998,7372,412,453,90.9,490,540,90.7,104,157,66.2,772,3925,1898,16,12,0,15,4,886,8,1445,203,780,600,78,17,1445,59,29,39,17,3,27,48,56.3,21,34,14,20,29,88,77,0,40,28,58.8,DF
648,Flavius Daniliuc,2023-2024,22,at AUT,Salernitana,it Serie A,14,744,8.3,8,6,3,0,0,0,350,411,85.2,5,31,2,0,37,5932,2368,157,180,87.2,157,170,92.4,27,39,69.2,235,1145,561,8,7,0,7,4,282,2,486,44,208,218,63,7,486,19,11,12,5,2,9,19,47.4,10,13,4,9,8,27,15,0,20,15,57.1,DF
649,Flavius Daniliuc,2024-2025,23,at AUT,Hellas Verona,it Serie A,18,1004,11.2,9,9,17,0,0,0,375,449,83.5,2,28,3,1,38,5931,2777,192,209,91.9,158,181,87.3,20,42,47.6,285,1302,671,8,4,0,7,4,306,8,538,36,211,278,56,10,538,26,21,14,9,3,15,24,62.5,9,10,3,7,7,33,27,0,18,17,51.4,DF
650,Danilo,2022-2023,31,br BRA,Juventus,it Serie A,37,3184,35.4,35,2,0,3,3,6,1884,2225,84.7,19,187,13,3,176,36469,13783,701,778,90.1,914,998,91.6,249,392,63.5,1380,6329,3479,39,26,1,22,9,1685,43,2597,271,1054,1304,257,45,2597,92,62,61,23,8,52,73,71.2,21,39,20,19,47,139,114,1,53,38,58.2,DF
651,Danilo,2023-2024,32,br BRA,Juventus,it Serie A,29,2452,27.2,27,2,1,1,1,2,1591,1849,86,21,148,14,4,161,31356,11027,541,580,93.3,839,916,91.6,195,303,64.4,1060,4741,2503,18,14,2,13,3,1345,21,2118,255,815,1113,200,20,2118,60,36,38,18,4,32,48,66.7,16,34,15,19,37,97,94,0,37,27,57.8,DF
652,Danilo,2024-2025,33,br BRA,Juventus,it Serie A,12,581,6.5,6,6,5,0,1,1,519,573,90.6,3,51,2,0,45,9844,3059,186,197,94.4,271,287,94.4,59,80,73.8,381,2018,1136,16,9,2,4,2,476,7,625,43,209,350,70,4,625,10,4,7,2,1,5,10,50,5,4,3,1,9,19,21,1,16,7,69.6,DF
653,Kevin Danso,2022-2023,23,at AUT,Lens,fr Ligue 1,37,3232,35.9,37,0,0,1,2,3,2103,2336,90,10,157,3,0,163,39503,14272,709,769,92.2,1184,1267,93.4,187,257,72.8,2008,13114,7379,34,32,1,17,17,1820,2,2686,246,1036,1566,105,32,2686,37,19,25,11,1,19,30,63.3,11,48,34,14,33,70,124,0,82,32,71.9,DF
654,Kevin Danso,2023-2024,24,at AUT,Lens,fr Ligue 1,30,2655,29.5,30,0,0,1,0,1,1508,1719,87.7,8,122,6,0,133,27659,10926,573,622,92.1,779,856,91,128,196,65.3,1411,8880,5038,27,29,0,24,8,1236,3,2010,248,836,1093,98,22,2010,24,14,12,11,1,15,30,50,15,43,30,13,23,47,115,1,55,27,67.1,DF
655,Kevin Danso,2024-2025,25,at AUT,2 Teams,2 Comps,22,1922,21.4,21,1,0,0,0,0,1139,1325,86,8,80,6,1,71,21103,6949,402,448,89.7,651,702,92.7,79,148,53.4,937,5184,2797,20,22,1,20,9,1026,2,1622,216,811,731,91,25,1622,26,12,16,8,2,18,27,66.7,9,40,33,7,26,52,133,2,62,33,65.3,DF
656,Dante,2022-2023,38,br BRA,Nice,fr Ligue 1,37,3299,36.7,37,0,0,1,2,3,2376,2643,89.9,12,154,9,0,160,45941,18236,861,908,94.8,1220,1286,94.9,257,388,66.2,2374,11876,6155,12,11,0,15,9,2177,3,2991,346,1427,1505,75,31,2991,70,40,45,21,4,36,59,61,23,52,31,21,47,117,125,2,74,28,72.5,DF
657,Dante,2023-2024,39,br BRA,Nice,fr Ligue 1,32,2843,31.6,32,0,0,1,1,2,2540,2803,90.6,13,170,7,1,185,43573,17293,1157,1213,95.4,1141,1202,94.9,183,303,60.4,2477,12006,6060,13,20,1,14,5,2315,6,3067,325,1402,1592,87,20,3067,62,30,44,16,2,38,52,73.1,14,43,22,21,37,99,77,2,55,31,64,DF
658,Dante,2024-2025,40,br BRA,Nice,fr Ligue 1,25,1964,21.8,21,4,1,0,0,0,1267,1432,88.5,4,90,8,0,96,21977,9017,565,598,94.5,598,632,94.6,88,165,53.3,949,4418,2469,18,10,1,16,5,1138,8,1651,171,795,785,81,19,1651,32,15,17,13,2,15,29,51.7,14,29,14,15,34,66,74,1,41,21,66.1,DF
659,Márton Dárdai,2022-2023,20,hu HUN,Hertha BSC,de Bundesliga,17,947,10.5,11,6,9,1,0,1,225,378,59.5,4,19,2,0,21,4843,2114,66,91,72.5,120,162,74.1,38,115,33,219,1042,608,2,1,0,4,4,236,0,485,56,257,217,18,5,485,17,8,9,8,0,9,18,50,9,14,9,5,11,28,45,1,17,17,50,"DF,MF"
660,Achraf Dari,2022-2023,23,ma MAR,Brest,fr Ligue 1,18,1317,14.6,15,3,15,1,0,1,547,690,79.3,1,25,0,0,33,12287,4337,123,144,85.4,308,343,89.8,106,183,57.9,561,2954,1268,3,1,0,4,3,493,1,846,135,480,356,16,9,846,21,14,15,5,1,14,20,70,6,16,10,6,19,40,65,2,35,24,59.3,DF
661,Achraf Dari,2023-2024,24,ma MAR,Brest,fr Ligue 1,4,121,1.3,1,3,11,0,0,0,73,85,85.9,0,4,0,0,8,1773,564,11,14,78.6,45,47,95.7,17,23,73.9,71,330,155,0,0,0,2,0,63,0,103,12,54,46,3,1,103,1,1,1,0,0,0,2,0,2,2,0,2,5,6,9,1,4,0,100,"DF,FW"
662,Matteo Darmian,2022-2023,32,it ITA,Inter,it Serie A,31,2025,22.5,24,7,5,1,2,3,1190,1376,86.5,19,68,18,10,88,21419,7160,477,512,93.2,598,664,90.1,97,155,62.6,914,3627,1984,22,18,4,14,10,1087,96,1564,94,580,754,241,23,1564,56,30,29,15,12,31,47,66,16,33,5,28,21,77,36,0,15,23,39.5,DF
663,Matteo Darmian,2023-2024,33,it ITA,Inter,it Serie A,33,2404,26.7,27,6,5,2,1,3,1181,1389,85,22,64,14,6,72,20253,6795,512,565,90.6,558,611,91.3,83,144,57.6,832,3149,1584,18,15,2,18,1,1082,82,1586,109,540,766,286,27,1586,48,22,23,15,10,20,53,37.7,33,27,11,16,13,61,55,0,20,17,54.1,DF
664,Matteo Darmian,2024-2025,34,it ITA,Inter,it Serie A,29,1781,19.8,20,9,4,3,2,5,844,1007,83.8,15,39,15,7,45,14714,3784,366,403,90.8,402,456,88.2,62,105,59,593,1976,864,14,11,9,15,6,787,102,1144,53,361,501,286,33,1144,28,17,12,12,4,14,25,56,11,14,6,8,10,38,39,0,13,15,46.4,DF
665,Juan David Cabal,2022-2023,21,co COL,Hellas Verona,it Serie A,11,444,4.9,3,8,25,0,0,0,166,223,74.4,2,15,3,2,17,3165,1118,63,73,86.3,79,91,86.8,20,46,43.5,139,642,358,4,5,0,4,3,141,8,279,29,134,136,16,1,279,10,6,7,3,0,7,12,58.3,5,8,5,3,13,23,12,0,18,15,54.5,DF
666,Juan David Cabal,2023-2024,22,co COL,Hellas Verona,it Serie A,22,1497,16.6,17,5,8,0,0,0,561,790,71,12,57,10,6,70,9888,4415,265,306,86.6,228,302,75.5,56,126,44.4,412,1922,1152,26,17,1,22,11,467,48,1005,61,314,506,202,16,1005,36,27,19,14,3,18,29,62.1,11,30,9,21,26,62,55,2,58,21,73.4,DF
667,Juan David Cabal,2024-2025,23,co COL,Juventus,it Serie A,7,460,5.1,6,1,5,0,0,0,307,350,87.7,1,20,3,2,17,5087,1427,149,159,93.7,139,153,90.8,17,27,63,242,1342,774,14,11,0,6,4,285,19,401,13,135,220,52,3,401,10,4,7,3,0,8,12,66.7,4,2,0,2,2,12,14,1,8,3,72.7,DF
668,Alphonso Davies,2022-2023,21,ca CAN,Bayern Munich,de Bundesliga,26,2042,22.7,24,2,0,1,4,5,1361,1567,86.9,44,110,39,5,133,21727,5882,721,786,91.7,542,600,90.3,76,116,65.5,1226,7671,4417,117,66,37,50,27,1229,158,1859,51,446,912,545,84,1859,45,28,25,13,7,18,39,46.2,21,28,4,24,24,69,24,4,6,6,50,DF
669,Alphonso Davies,2023-2024,22,ca CAN,Bayern Munich,de Bundesliga,29,2065,22.9,24,5,2,2,5,7,1440,1642,87.7,37,88,31,7,117,20701,5332,847,929,91.2,536,589,91,27,52,51.9,1225,7683,4482,121,93,35,40,24,1339,139,1934,60,547,871,558,64,1934,47,24,29,13,5,30,53,56.6,23,30,4,26,26,73,49,1,14,9,60.9,DF
670,Alphonso Davies,2024-2025,23,ca CAN,Bayern Munich,de Bundesliga,19,1560,17.3,17,2,2,1,2,3,1141,1272,89.7,27,95,16,2,120,16222,3977,690,734,94,401,443,90.5,24,37,64.9,895,5191,2807,81,53,21,33,19,1057,140,1463,33,263,720,498,49,1463,30,17,7,17,6,17,26,65.4,9,14,1,13,13,43,22,2,9,8,52.9,DF
