Rk,Player,Season,Age,Nation,Team,Comp,MP,Min,90s,Starts,Subs,unSub,Gls,Ast,G+A,Pass Cmp,Pass Att,Pass Cmp%,KP,Pass Final 3rd,PPA,CrsPA,PrgP,TotDist,PrgDist,Short Cmp,Short Att,Short Cmp%,Med Cmp,Med Att,Med Cmp%,Lng Cmp,Lng Att,Lng Cmp%,Carries,TotDist,PrgDist,PrgC,Carries Final 3rd,CPA,Mis,Dis,Rec,PrgR,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Tkl,TklW,Tkl Def 3rd,Tkl Mid 3rd,Tkl Att 3rd,Challenges,Ch Att,Chl%,Ch Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Won,Lost,Won%,Pos
839,Emerson,2022-2023,23,br BRA,Tottenham,eng Premier League,26,1735,19.3,20,6,2,2,1,3,848,1060,80,9,58,17,3,80,13378,3797,437,482,90.7,330,392,84.2,53,93,57,672,3662,2046,47,32,6,22,19,775,103,1323,101,481,505,346,46,1323,54,33,38,12,4,27,40,67.5,13,17,3,14,18,72,75,0,28,27,50.9,DF
840,Emerson,2023-2024,24,br BRA,Tottenham,eng Premier League,22,1161,12.9,11,11,16,1,0,1,937,1038,90.3,3,42,7,2,57,13652,3714,529,558,94.8,339,362,93.6,32,45,71.1,686,2759,1292,21,19,2,15,12,814,35,1220,103,462,517,249,12,1220,36,24,23,10,3,21,43,48.8,22,23,10,13,20,56,50,1,15,21,41.7,DF
841,Emerson,2024-2025,25,br BRA,Milan,it Serie A,17,1377,15.3,16,1,3,0,0,0,784,909,86.2,15,44,14,5,68,12560,3198,380,418,90.9,355,390,91,32,54,59.3,584,2423,1228,23,19,3,18,10,710,71,1102,56,312,526,271,22,1102,45,28,24,16,5,16,34,47.1,18,13,2,11,14,59,56,0,24,14,63.2,DF
842,Wataru Endo,2024-2025,31,jp JPN,Liverpool,eng Premier League,20,273,3,1,19,17,0,0,0,182,194,93.8,2,16,1,0,19,2833,700,91,97,93.8,77,80,96.3,8,8,100,110,397,169,1,3,1,6,3,163,8,237,12,65,124,49,3,237,12,8,7,5,0,6,10,60,4,8,1,7,6,18,9,0,3,4,42.9,"MF,DF"
843,Yannik Engelhardt,2024-2025,23,de GER,Como,it Serie A,26,1164,12.9,11,15,11,1,1,2,622,701,88.7,12,39,2,0,54,9648,2399,320,345,92.8,253,272,93,29,42,69,525,2734,1250,18,13,2,22,7,553,18,836,42,204,510,130,16,836,30,12,13,13,4,16,27,59.3,11,13,6,7,11,41,27,0,11,9,55,"MF,DF"
844,Arne Engels,2023-2024,19,be BEL,Augsburg,de Bundesliga,32,1405,15.6,13,19,0,3,2,5,394,587,67.1,19,35,17,6,52,7179,2583,171,213,80.3,160,210,76.2,50,113,44.2,357,1747,786,23,18,4,15,7,406,62,724,25,142,337,249,18,724,33,18,15,14,4,12,29,41.4,17,23,1,22,15,48,21,0,12,19,38.7,"MF,DF"
845,Martin Erlic,2022-2023,24,hr CRO,Sassuolo,it Serie A,28,2330,25.9,26,2,8,0,0,0,1111,1295,85.8,2,48,3,0,65,22928,7861,323,360,89.7,609,665,91.6,168,245,68.6,912,4147,2132,7,2,1,13,1,964,1,1562,199,855,693,21,10,1562,27,16,18,8,1,10,23,43.5,13,36,23,13,31,58,120,1,49,40,55.1,DF
846,Martin Erlic,2023-2024,25,hr CRO,Sassuolo,it Serie A,32,2618,29.1,31,1,3,1,0,1,972,1214,80.1,0,76,6,0,78,19654,7045,307,357,86,530,594,89.2,129,243,53.1,690,3537,2051,19,8,1,10,0,824,11,1476,196,700,729,53,15,1476,37,22,26,8,3,20,30,66.7,10,31,16,15,28,65,128,1,55,48,53.4,DF
847,Martin Erlic,2024-2025,26,hr CRO,Bologna,it Serie A,8,334,3.7,5,3,22,0,0,0,220,240,91.7,0,12,0,0,11,4604,1389,57,60,95,133,141,94.3,28,36,77.8,179,832,465,4,1,0,2,0,201,1,268,22,102,153,13,7,268,2,0,0,2,0,1,2,50,1,5,4,1,2,4,9,0,10,9,52.6,DF
848,Patrick Erras,2024-2025,29,de GER,Holstein Kiel,de Bundesliga,10,832,9.2,10,0,0,1,0,1,469,510,92,3,10,0,0,25,8210,3076,160,174,92,280,288,97.2,20,32,62.5,282,1063,596,3,1,0,3,0,413,1,622,124,357,242,23,14,622,8,5,6,2,0,2,9,22.2,7,13,11,2,9,17,64,0,27,16,62.8,DF
849,Sergio Escudero,2022-2023,32,es ESP,Valladolid,es La Liga,23,1439,16,17,6,10,1,0,1,528,743,71.1,16,30,16,9,40,9041,3725,259,286,90.6,201,271,74.2,55,132,41.7,363,1672,814,17,16,3,13,8,435,37,937,61,320,371,255,16,937,33,19,21,8,4,15,35,42.9,20,26,6,20,26,59,46,0,24,24,50,DF
850,Alfonso Espino,2022-2023,30,uy URU,Cádiz,es La Liga,36,3122,34.7,35,1,1,0,4,4,989,1542,64.1,35,84,37,21,107,17362,8062,467,571,81.8,395,582,67.9,107,294,36.4,820,3796,2147,53,34,7,52,23,860,129,1994,126,672,871,480,33,1994,87,56,55,20,12,48,96,50,48,52,11,41,48,135,99,3,33,43,43.4,DF
851,Alfonso Espino,2023-2024,31,uy URU,Rayo Vallecano,es La Liga,31,2507,27.9,29,2,6,0,1,1,1061,1423,74.6,28,74,25,10,113,17681,7831,522,588,88.8,436,559,78,79,182,43.4,725,3497,1887,41,26,10,42,18,887,89,1740,82,607,801,360,27,1740,67,45,43,22,2,30,82,36.6,52,26,4,22,40,107,63,0,13,26,33.3,DF
852,Alfonso Espino,2024-2025,32,uy URU,Rayo Vallecano,es La Liga,16,833,9.3,9,7,13,0,1,1,365,491,74.3,5,35,6,5,39,5664,2497,199,220,90.5,140,187,74.9,20,61,32.8,307,1262,675,10,13,4,10,9,333,29,637,39,217,288,139,10,637,41,24,31,8,2,26,47,55.3,21,19,6,13,12,53,32,1,14,11,56,DF
853,Bernardo Espinosa,2022-2023,33,co COL,Girona,es La Liga,20,1225,13.6,14,6,16,1,1,2,812,913,88.9,1,30,0,0,36,15137,5671,274,299,91.6,482,512,94.1,52,92,56.5,636,3354,1885,8,3,1,4,4,720,3,1047,164,530,496,29,17,1047,6,2,2,4,0,3,9,33.3,6,17,10,7,12,18,70,2,53,28,65.4,DF
854,Bernardo Espinosa,2023-2024,34,co COL,Girona,es La Liga,2,2,0,0,2,11,0,0,0,7,8,87.5,0,0,0,0,0,141,46,3,3,100,4,4,100,0,1,0,5,11,5,0,0,0,0,0,6,0,11,4,8,3,0,0,11,1,1,1,0,0,1,1,100,0,0,0,0,0,1,2,0,1,1,50,DF
855,Maxime Estève,2022-2023,20,fr FRA,Montpellier,fr Ligue 1,23,1646,18.3,18,5,4,0,0,0,609,748,81.4,1,38,0,0,44,11413,3907,213,248,85.9,325,361,90,55,113,48.7,607,3154,1667,9,4,0,4,4,522,1,944,146,515,408,27,12,944,24,13,17,5,2,12,17,70.6,5,28,17,11,34,58,90,0,31,26,54.4,DF
856,Maxime Estève,2023-2024,21,fr FRA,2 Teams,2 Comps,28,2304,25.6,27,1,5,1,1,2,979,1190,82.3,6,57,0,0,63,16822,4824,418,473,88.4,478,542,88.2,64,134,47.8,796,4127,2363,23,22,3,10,4,849,13,1472,237,721,681,78,17,1472,43,22,26,17,0,28,47,59.6,19,34,19,15,45,88,106,0,44,35,55.7,DF
857,Pervis Estupiñán,2022-2023,24,ec ECU,2 Teams,2 Comps,35,2675,29.7,31,4,2,1,5,6,1576,1926,81.8,51,103,44,19,157,22843,7059,922,1017,90.7,545,661,82.5,60,110,54.5,1292,6134,3440,91,55,15,38,29,1434,183,2211,82,506,1076,649,71,2211,61,31,36,19,6,35,60,58.3,25,30,8,22,37,98,37,1,36,28,56.3,DF
858,Pervis Estupiñán,2023-2024,25,ec ECU,Brighton,eng Premier League,19,1243,13.8,15,4,1,2,3,5,809,962,84.1,26,66,25,11,83,11736,3617,480,524,91.6,270,313,86.3,32,64,50,693,3046,1806,47,30,13,20,6,735,88,1109,56,256,546,316,37,1109,26,13,12,11,3,14,30,46.7,16,14,4,10,21,47,20,0,12,14,46.2,DF
859,Pervis Estupiñán,2024-2025,26,ec ECU,Brighton,eng Premier League,30,2402,26.7,26,4,1,1,1,2,1338,1610,83.1,26,105,34,18,132,20347,6261,782,839,93.2,451,540,83.5,74,158,46.8,1023,5007,2689,59,61,9,34,27,1144,112,1915,89,493,936,506,35,1915,65,43,33,25,7,34,51,66.7,17,20,5,15,37,102,65,2,46,26,63.9,DF
860,Jonny Evans,2022-2023,34,nir NIR,Leicester City,eng Premier League,13,1051,11.7,12,1,3,0,0,0,690,789,87.5,1,43,2,0,35,13684,5215,211,227,93,400,430,93,73,114,64,529,2218,1206,6,4,0,5,0,629,0,906,137,474,424,9,2,906,13,5,12,1,0,7,11,63.6,4,15,11,4,18,31,51,0,26,13,66.7,DF
861,Jonny Evans,2023-2024,35,nir NIR,Manchester Utd,eng Premier League,23,1392,15.5,15,8,3,0,1,1,729,832,87.6,6,29,3,0,37,11952,3843,323,350,92.3,344,374,92,40,72,55.6,567,2683,1441,7,5,0,5,3,625,1,1005,185,556,420,31,8,1005,22,14,20,2,0,12,21,57.1,9,25,18,7,23,45,76,0,36,18,66.7,DF
862,Jonny Evans,2024-2025,36,nir NIR,Manchester Utd,eng Premier League,7,315,3.5,3,4,10,0,0,0,192,217,88.5,0,10,1,0,10,3090,906,90,95,94.7,89,100,89,7,14,50,143,574,242,3,2,0,1,0,151,3,250,36,139,100,15,3,250,8,6,4,4,0,3,6,50,3,3,2,1,5,13,15,0,9,3,75,DF
863,Nicolás Ezequiel Fernández,2022-2023,22,ar ARG,Elche,es La Liga,18,514,5.7,3,15,12,0,1,1,178,240,74.2,13,14,16,10,29,2850,1150,101,110,91.8,47,61,77,21,43,48.8,195,1221,690,21,10,4,10,11,195,53,314,7,61,123,134,13,314,23,12,10,7,6,9,17,52.9,8,7,0,7,5,28,2,1,1,6,14.3,"MF,DF"
864,Fábio,2022-2023,32,br BRA,Nantes,fr Ligue 1,6,224,2.5,3,3,1,0,0,0,87,117,74.4,4,5,5,1,11,1376,431,47,57,82.5,34,44,77.3,4,11,36.4,87,409,191,4,6,0,4,1,80,18,149,10,32,64,53,4,149,4,2,1,2,1,4,6,66.7,2,2,0,2,3,7,11,0,4,3,57.1,"DF,MF"
865,Alieu Fadera,2024-2025,22,gm GAM,Como,it Serie A,28,1644,18.3,20,8,6,1,3,4,441,591,74.6,23,14,24,5,36,6233,1638,251,286,87.8,141,193,73.1,23,42,54.8,544,3868,2239,74,34,32,41,33,533,160,844,16,148,326,391,60,844,64,47,25,27,12,20,45,44.4,25,18,1,17,12,76,10,0,11,15,42.3,"FW,DF"
866,Noah Fadiga,2022-2023,22,sn SEN,Brest,fr Ligue 1,21,1308,14.5,16,5,2,1,0,1,499,625,79.8,2,39,10,3,63,7725,2860,241,283,85.2,219,251,87.3,20,52,38.5,488,3212,1755,43,30,8,23,6,423,36,790,39,218,403,175,19,790,30,21,18,9,3,14,26,53.8,12,17,7,10,26,56,18,0,8,8,50,DF
867,Wout Faes,2022-2023,24,be BEL,2 Teams,2 Comps,34,3056,34,34,0,0,1,2,3,1676,1961,85.5,10,78,7,0,82,31227,11210,615,682,90.2,913,997,91.6,132,241,54.8,1353,6878,3816,12,7,0,16,6,1512,3,2327,395,1315,980,46,20,2327,57,34,29,26,2,29,46,63,17,59,40,19,48,105,132,2,62,47,56.9,DF
868,Wout Faes,2024-2025,26,be BEL,Leicester City,eng Premier League,34,2815,31.3,30,4,1,1,0,1,1376,1564,88,4,83,6,0,86,25369,9014,537,569,94.4,724,763,94.9,110,204,53.9,1107,5050,2928,12,13,2,17,6,1268,1,1906,318,962,885,68,27,1906,42,26,26,14,2,25,48,52.1,23,48,35,13,26,68,185,4,45,36,55.6,DF
869,Radamel Falcao,2023-2024,37,co COL,Rayo Vallecano,es La Liga,22,407,4.5,2,20,12,1,0,1,92,110,83.6,4,5,2,0,7,1099,186,65,74,87.8,18,21,85.7,3,4,75,97,429,171,7,4,5,13,12,132,23,169,4,13,67,91,23,168,7,5,1,5,1,1,3,33.3,2,2,0,2,3,10,4,0,14,24,36.8,"FW,DF"
870,Fali,2022-2023,28,es ESP,Cádiz,es La Liga,25,1714,19,22,3,6,0,0,0,455,593,76.7,4,49,4,0,56,10475,4321,117,133,88,239,281,85.1,97,165,58.8,392,2170,1337,9,3,0,8,1,408,10,766,109,380,351,39,15,766,27,19,19,8,0,18,29,62.1,11,24,15,9,13,40,70,1,26,26,50,"DF,MF"
871,Fali,2023-2024,29,es ESP,Cádiz,es La Liga,30,2547,28.3,30,0,4,0,0,0,799,1050,76.1,4,76,5,1,82,17510,6817,215,243,88.5,440,505,87.1,137,278,49.3,643,3354,2047,16,8,0,6,2,696,10,1307,191,647,615,52,18,1307,41,26,29,11,1,21,36,58.3,15,38,24,14,27,68,120,0,39,39,50,DF
