Rk,Player,Season,Age,Nation,Team,Comp,MP,Min,90s,Starts,Subs,unSub,Gls,Ast,G+A,Pass Cmp,Pass Att,Pass Cmp%,KP,Pass Final 3rd,PPA,CrsPA,PrgP,TotDist,PrgDist,Short Cmp,Short Att,Short Cmp%,Med Cmp,Med Att,Med Cmp%,Lng Cmp,Lng Att,Lng Cmp%,Carries,TotDist,PrgDist,PrgC,Carries Final 3rd,CPA,Mis,Dis,Rec,PrgR,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Tkl,TklW,Tkl Def 3rd,Tkl Mid 3rd,Tkl Att 3rd,Challenges,Ch Att,Chl%,Ch Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Won,Lost,Won%,Pos
1411,Ibrahima Konaté,2023-2024,24,fr FRA,Liverpool,eng Premier League,22,1574,17.5,17,5,11,0,0,0,1286,1463,87.9,8,145,8,0,118,22733,9043,514,566,90.8,673,718,93.7,81,140,57.9,1081,5747,3590,24,17,0,8,5,1162,3,1622,86,533,1018,80,16,1622,36,22,22,13,1,18,24,75,6,18,12,6,20,56,51,1,77,31,71.3,DF
1412,Ibrahima Konaté,2024-2025,25,fr FRA,Liverpool,eng Premier League,31,2560,28.4,30,1,1,1,2,3,1718,1905,90.2,10,143,9,0,115,31820,10824,592,631,93.8,1023,1077,95,94,171,55,1290,6124,3603,25,15,0,8,2,1576,3,2185,223,928,1145,119,23,2185,40,26,25,13,2,25,35,71.4,10,29,15,14,17,57,133,3,74,29,71.8,DF
1413,Geoffrey Kondogbia,2024-2025,31,cf CTA,Marseille,fr Ligue 1,25,2020,22.4,22,3,0,0,0,0,1668,1803,92.5,5,120,13,2,105,26671,8282,803,840,95.6,778,809,96.2,56,103,54.4,1301,5734,3107,20,33,0,13,13,1550,11,2013,155,672,1133,214,15,2013,60,38,31,26,3,27,34,79.4,7,23,6,17,22,82,64,4,27,15,64.3,"DF,MF"
1414,Abdoul Koné,2024-2025,19,fr FRA,Reims,fr Ligue 1,4,133,1.5,1,3,5,0,0,0,44,65,67.7,0,1,0,0,3,881,175,17,20,85,21,27,77.8,6,11,54.5,39,150,25,0,0,0,5,1,42,1,86,11,38,39,9,1,86,5,3,4,1,0,3,5,60,2,2,1,1,1,6,5,0,2,0,100,DF
1415,Youssouf Koné,2022-2023,27,ml MLI,Ajaccio,fr Ligue 1,13,916,10.2,12,1,4,0,0,0,322,426,75.6,1,22,3,2,23,5724,2090,157,177,88.7,117,142,82.4,43,93,46.2,345,1727,813,14,10,1,14,4,291,16,531,52,218,265,54,1,531,28,19,24,4,0,18,25,72,7,9,2,7,12,40,32,1,4,12,25,DF
1416,Ezri Konsa,2022-2023,24,eng ENG,Aston Villa,eng Premier League,38,3322,36.9,37,1,0,0,0,0,1681,1898,88.6,8,70,4,2,56,30731,10578,608,663,91.7,938,997,94.1,120,202,59.4,1375,6226,3596,7,9,0,15,5,1533,11,2192,349,1280,850,70,22,2192,42,20,25,15,2,18,26,69.2,8,41,23,18,26,68,120,3,55,37,59.8,DF
1417,Ezri Konsa,2023-2024,25,eng ENG,Aston Villa,eng Premier League,35,3069,34.1,35,0,0,1,0,1,1907,2094,91.1,8,132,14,2,136,31947,10672,827,878,94.2,959,1029,93.2,95,129,73.6,1535,6930,3700,37,20,3,26,17,1669,33,2359,239,971,1146,258,36,2359,54,32,28,23,3,23,27,85.2,4,36,20,16,28,82,73,3,30,14,68.2,DF
1418,Ezri Konsa,2024-2025,26,eng ENG,Aston Villa,eng Premier League,34,2936,32.6,33,1,1,2,0,2,1555,1673,92.9,6,106,2,0,90,26299,8781,669,692,96.7,807,844,95.6,62,95,65.3,1132,5817,3008,24,15,2,17,10,1338,11,1915,250,883,934,107,22,1915,34,18,20,10,4,20,25,80,5,20,11,9,24,58,114,4,31,23,57.4,DF
1419,Odilon Kossounou,2022-2023,21,ci CIV,Leverkusen,de Bundesliga,24,1523,16.9,17,7,6,0,1,1,808,973,83,3,61,3,1,77,13429,4790,367,404,90.8,382,437,87.4,47,93,50.5,640,3415,2039,26,15,0,16,13,716,16,1144,105,463,614,75,4,1144,21,14,12,7,2,8,16,50,8,26,11,15,24,45,58,1,29,17,63,DF
1420,Odilon Kossounou,2023-2024,22,ci CIV,Leverkusen,de Bundesliga,22,1811,20.1,21,1,7,1,0,1,1274,1428,89.2,10,155,16,0,141,19913,6199,680,733,92.8,497,535,92.9,75,105,71.4,953,5398,2880,48,35,4,12,15,1154,23,1600,67,404,976,237,9,1600,30,20,11,12,7,15,26,57.7,11,27,3,24,27,57,43,1,23,17,57.5,DF
1421,Odilon Kossounou,2024-2025,23,ci CIV,2 Teams,2 Comps,18,1125,12.5,12,6,3,0,0,0,599,679,88.2,1,53,2,0,46,10625,3587,256,278,92.1,280,308,90.9,53,73,72.6,456,2228,1135,13,7,4,12,3,532,14,790,49,274,426,93,15,790,16,11,8,6,2,6,13,46.2,7,16,6,10,13,29,25,1,23,17,57.5,DF
1422,Filip Kostić,2022-2023,29,rs SRB,2 Teams,2 Comps,38,2638,29.3,34,4,1,3,8,11,853,1252,68.1,67,45,48,31,82,14561,4408,421,500,84.2,321,447,71.8,89,206,43.2,832,5054,2692,104,55,23,50,21,966,233,1533,41,247,611,694,65,1533,43,26,18,21,4,21,47,44.7,26,30,4,26,17,60,32,0,13,13,50,"DF,FW"
1423,Filip Kostić,2023-2024,30,rs SRB,Juventus,it Serie A,29,1815,20.2,26,3,8,0,4,4,726,997,72.8,40,53,30,19,88,12641,4579,339,386,87.8,308,396,77.8,65,152,42.8,614,3619,2012,64,52,11,30,16,720,95,1221,57,257,520,454,32,1221,37,23,20,13,4,17,33,51.5,16,29,8,21,9,46,43,0,11,17,39.3,DF
1424,Koffi Kouao,2023-2024,25,ci CIV,Metz,fr Ligue 1,13,860,9.6,10,3,16,0,2,2,317,401,79.1,6,23,7,4,29,5434,2296,155,176,88.1,129,157,82.2,28,56,50,293,1742,705,10,11,3,17,3,252,29,511,52,188,231,100,8,511,20,13,12,7,1,11,17,64.7,6,9,6,3,13,33,38,1,13,6,68.4,DF
1425,Henri Koudossou,2024-2025,24,de GER,Augsburg,de Bundesliga,21,748,8.3,4,17,5,0,0,0,283,359,78.8,10,10,12,6,23,4431,1567,150,167,89.8,110,141,78,17,32,53.1,220,1208,577,19,12,4,14,2,240,48,469,32,134,189,148,12,469,18,10,6,11,1,11,19,57.9,8,8,2,6,15,33,37,0,8,7,53.3,DF
1426,Therence Koudou,2023-2024,18,fr FRA,Reims,fr Ligue 1,9,314,3.5,3,6,5,0,0,0,142,173,82.1,5,8,3,2,14,2412,704,62,69,89.9,66,73,90.4,10,21,47.6,122,645,309,8,3,1,3,4,107,21,204,15,52,91,64,1,204,2,2,1,1,0,0,2,0,2,4,3,1,4,6,9,0,1,7,12.5,DF
1427,Kalidou Koulibaly,2022-2023,31,sn SEN,Chelsea,eng Premier League,23,1800,20,20,3,6,2,1,3,1275,1471,86.7,7,83,9,1,81,22422,9023,564,598,94.3,595,653,91.1,96,175,54.9,1083,4728,2459,10,8,0,10,2,1209,4,1687,174,793,838,63,19,1687,45,31,34,8,3,26,40,65,14,30,13,17,29,74,77,0,33,28,54.1,DF
1428,Konstantinos Koulierakis,2024-2025,20,gr GRE,Wolfsburg,de Bundesliga,30,2468,27.4,28,2,1,0,2,2,1292,1557,83,10,103,12,4,104,26360,9632,406,440,92.3,708,775,91.4,166,309,53.7,1049,5137,2681,20,17,0,18,2,1205,8,1886,283,957,839,97,30,1886,40,20,25,13,2,25,40,62.5,15,34,14,20,33,73,147,2,59,39,60.2,DF
1429,Jules Koundé,2022-2023,23,fr FRA,Barcelona,es La Liga,29,2426,27,28,1,2,1,3,4,1775,2024,87.7,16,176,15,6,185,29836,9690,827,895,92.4,792,866,91.5,123,182,67.6,1476,7377,4586,58,52,5,23,18,1610,61,2234,117,675,1215,362,45,2234,37,23,18,13,6,21,31,67.7,10,24,9,15,19,56,61,3,43,22,66.2,DF
1430,Jules Koundé,2023-2024,24,fr FRA,Barcelona,es La Liga,35,2899,32.2,32,3,2,1,2,3,2478,2757,89.9,23,267,20,5,245,41514,13135,1192,1263,94.4,1090,1164,93.6,156,237,65.8,1910,9350,5961,67,67,2,25,12,2187,64,3041,157,903,1701,462,44,3041,37,23,22,10,5,28,51,54.9,23,32,12,20,25,62,83,5,71,44,61.7,DF
1431,Jules Koundé,2024-2025,25,fr FRA,Barcelona,es La Liga,32,2605,28.9,29,3,1,2,3,5,1856,2140,86.7,32,154,29,8,165,28736,8279,946,1020,92.7,788,901,87.5,73,120,60.8,1287,4667,2501,44,42,7,41,13,1625,190,2453,79,567,1194,706,79,2453,63,43,29,23,11,44,66,66.7,22,35,5,30,20,83,68,2,30,23,56.6,DF
1432,Boubakar Kouyaté,2022-2023,25,ml MLI,Montpellier,fr Ligue 1,15,1256,14,15,0,1,0,0,0,499,611,81.7,2,24,0,0,27,9797,3098,138,169,81.7,286,320,89.4,63,100,63,513,3101,1519,3,3,1,3,0,459,1,796,114,440,334,30,21,796,31,18,18,11,2,19,35,54.3,16,24,14,10,34,65,73,1,43,25,63.2,DF
1433,Boubakar Kouyaté,2023-2024,26,ml MLI,Montpellier,fr Ligue 1,23,1928,21.4,22,1,1,0,2,2,719,873,82.4,5,49,1,0,58,14305,5064,217,251,86.5,387,436,88.8,99,155,63.9,704,3753,1773,4,3,1,15,2,622,3,1155,170,630,490,36,21,1155,49,30,39,8,2,28,51,54.9,23,31,20,11,29,78,123,1,61,28,68.5,DF
1434,Boubakar Kouyaté,2024-2025,27,ml MLI,Montpellier,fr Ligue 1,11,756,8.4,8,3,7,0,0,0,211,253,83.4,0,14,1,0,12,4030,1313,63,70,90,127,141,90.1,18,34,52.9,174,963,416,3,1,0,3,0,212,0,375,53,183,178,16,9,375,22,17,16,6,0,11,19,57.9,8,17,11,6,12,34,54,0,22,15,59.5,DF
1435,Emil Krafth,2023-2024,28,se SWE,Newcastle Utd,eng Premier League,17,913,10.1,8,9,11,0,0,0,488,580,84.1,9,26,13,7,29,7498,2971,246,275,89.5,216,236,91.5,15,39,38.5,358,1588,720,12,9,1,8,3,423,33,661,48,279,241,145,10,661,21,14,10,7,4,12,25,48,13,8,3,5,9,30,21,0,13,15,46.4,DF
1436,Emil Krafth,2024-2025,29,se SWE,Newcastle Utd,eng Premier League,12,342,3.8,2,10,14,0,0,0,124,158,78.5,1,6,1,0,8,2017,786,60,74,81.1,53,62,85.5,7,12,58.3,82,397,175,5,6,0,2,2,98,3,199,34,100,73,28,4,199,4,2,2,1,1,2,3,66.7,1,5,4,1,2,6,16,0,8,8,50,DF
1437,Frans Krätzig,2024-2025,21,de GER,2 Teams,de Bundesliga,17,1273,14.1,16,1,5,1,2,3,455,593,76.7,28,31,14,5,39,7450,2292,237,268,88.4,166,208,79.8,39,82,47.6,402,1869,861,25,17,6,22,8,436,59,724,27,198,311,224,26,724,34,19,15,12,7,13,24,54.2,11,14,2,12,17,51,16,0,4,4,50,"DF,MF"
1438,Ladislav Krejčí,2024-2025,25,cz CZE,Girona,es La Liga,28,2440,27.1,27,1,6,2,0,2,1924,2135,90.1,8,150,12,2,144,35129,12417,712,748,95.2,1066,1128,94.5,129,223,57.8,1523,8408,5129,29,18,1,15,8,1805,6,2351,259,1089,1175,106,28,2351,23,16,19,4,0,14,26,53.8,12,24,19,5,34,57,93,5,55,24,69.6,DF
1439,Rasmus Kristensen,2022-2023,25,dk DEN,Leeds United,eng Premier League,26,1960,21.8,21,5,11,3,1,4,740,1044,70.9,9,63,16,2,89,12326,5355,364,435,83.7,310,410,75.6,52,134,38.8,547,1722,833,15,10,4,6,5,633,70,1276,90,470,529,282,23,1276,62,35,35,21,6,42,76,55.3,34,32,14,18,35,97,61,0,34,27,55.7,DF
1440,Rasmus Kristensen,2023-2024,26,dk DEN,Roma,it Serie A,29,1744,19.4,19,10,6,1,1,2,799,1037,77,12,35,11,8,40,12574,3602,413,468,88.2,323,408,79.2,43,100,43,571,2020,914,16,9,6,14,5,760,115,1213,74,407,516,296,38,1213,36,19,25,8,3,28,50,56,22,27,7,20,8,44,50,0,30,21,58.8,DF
1441,Rasmus Kristensen,2024-2025,27,dk DEN,Eint Frankfurt,de Bundesliga,30,2513,27.9,28,2,0,5,3,8,1263,1626,77.7,20,134,35,9,172,20684,8380,662,733,90.3,489,624,78.4,91,184,49.5,1084,4560,2320,51,36,9,37,15,1218,162,1955,125,590,870,509,61,1955,59,33,37,17,5,40,67,59.7,27,50,13,37,20,79,97,1,44,30,59.5,DF
1442,Thomas Kristensen,2023-2024,21,dk DEN,Udinese,it Serie A,26,2096,23.3,23,3,6,0,1,1,662,863,76.7,4,33,2,0,47,12745,5457,262,307,85.3,316,399,79.2,77,132,58.3,474,2640,1233,20,10,1,17,5,536,3,1124,164,583,499,57,22,1124,35,24,25,10,0,21,33,63.6,12,29,20,9,29,64,118,0,58,40,59.2,DF
1443,Thomas Kristensen,2024-2025,22,dk DEN,Udinese,it Serie A,24,1754,19.5,19,5,4,1,0,1,757,947,79.9,4,66,7,2,76,14606,5161,261,305,85.6,393,460,85.4,92,144,63.9,618,3172,1772,19,13,1,16,9,693,19,1144,105,464,612,79,14,1144,31,21,16,11,4,20,32,62.5,12,18,13,5,21,52,80,2,61,32,65.6,DF
1444,Lukas Kübler,2022-2023,29,de GER,Freiburg,de Bundesliga,22,1639,18.2,19,3,6,2,1,3,569,827,68.8,7,59,9,4,57,10273,3706,240,294,81.6,244,333,73.3,67,146,45.9,419,1778,776,11,10,1,13,2,515,50,1017,78,345,486,191,20,1017,37,25,24,9,4,18,30,60,12,25,11,14,29,66,50,0,25,17,59.5,DF
1445,Lukas Kübler,2023-2024,30,de GER,Freiburg,de Bundesliga,26,1847,20.5,22,4,3,1,0,1,805,1030,78.2,4,74,4,2,70,13760,4910,379,427,88.8,340,423,80.4,74,146,50.7,554,2385,981,13,14,0,7,6,615,32,1254,106,446,623,193,14,1254,50,24,35,13,2,26,42,61.9,16,36,14,22,37,87,57,1,35,25,58.3,DF
1446,Lukas Kübler,2024-2025,31,de GER,Freiburg,de Bundesliga,28,1842,20.5,22,6,3,5,1,6,800,1037,77.1,11,77,15,5,78,13701,4401,353,410,86.1,357,441,81,69,133,51.9,519,2373,1091,24,17,3,12,7,681,49,1268,75,370,650,258,26,1268,40,21,17,20,3,27,48,56.3,21,32,13,19,53,93,61,3,42,22,65.6,DF
1447,Sael Kumbedi,2022-2023,17,fr FRA,Lyon,fr Ligue 1,20,1320,14.7,14,6,5,0,2,2,653,794,82.2,10,30,9,3,40,9708,2434,365,403,90.6,236,290,81.4,31,58,53.4,644,3390,1567,16,31,3,16,14,570,84,991,36,271,463,262,22,991,47,27,27,13,7,20,38,52.6,18,23,7,16,10,57,16,0,7,29,19.4,DF
1448,Sael Kumbedi,2023-2024,18,fr FRA,Lyon,fr Ligue 1,17,924,10.3,8,9,10,0,1,1,470,592,79.4,5,30,11,4,42,7036,1816,266,306,86.9,180,224,80.4,14,40,35,500,2673,1384,19,22,4,20,7,451,75,727,24,183,356,196,16,727,30,20,14,12,4,9,22,40.9,13,12,3,9,14,44,18,2,4,9,30.8,DF
1449,Sael Kumbedi,2024-2025,19,fr FRA,Lyon,fr Ligue 1,14,951,10.6,12,2,12,0,0,0,436,509,85.7,5,19,14,2,37,6027,1630,255,278,91.7,155,173,89.6,10,24,41.7,324,1392,871,23,15,6,10,11,419,71,629,28,181,269,180,20,629,28,14,11,13,4,14,20,70,6,11,3,8,8,36,32,1,3,7,30,DF
1450,Marash Kumbulla,2022-2023,22,al ALB,Roma,it Serie A,7,259,2.9,5,2,19,0,0,0,157,180,87.2,1,3,0,0,8,2847,772,65,67,97,80,85,94.1,9,22,40.9,136,615,316,2,1,0,2,0,155,1,204,15,102,100,5,2,204,4,4,2,2,0,2,3,66.7,1,2,1,1,4,8,6,0,7,4,63.6,DF
1451,Marash Kumbulla,2023-2024,23,al ALB,Sassuolo,it Serie A,7,362,4,3,4,9,0,0,0,83,106,78.3,0,5,2,0,3,1761,785,20,22,90.9,52,59,88.1,8,20,40,63,348,224,2,0,0,0,0,74,0,144,38,95,49,0,0,144,3,2,2,1,0,1,2,50,1,8,6,2,0,3,22,0,4,4,50,DF
1452,Marash Kumbulla,2024-2025,24,al ALB,Espanyol,es La Liga,35,2972,33,34,1,0,3,0,3,1189,1407,84.5,1,43,4,2,71,23425,8594,374,408,91.7,662,709,93.4,143,259,55.2,998,4956,2892,11,11,0,14,1,1155,3,1845,331,1149,653,51,24,1845,51,26,35,14,2,24,41,58.5,17,48,35,13,34,85,224,2,71,44,61.7,DF
1453,Giorgos Kyriakopoulos,2022-2023,26,gr GRE,2 Teams,it Serie A,24,1470,16.3,17,7,8,1,3,4,618,804,76.9,23,45,25,15,55,10334,4315,325,358,90.8,208,253,82.2,70,146,47.9,605,3610,2082,38,30,6,27,26,664,96,995,34,277,381,349,25,995,34,14,11,14,9,20,37,54.1,17,21,3,18,15,49,22,1,12,24,33.3,"DF,FW"
1454,Giorgos Kyriakopoulos,2023-2024,27,gr GRE,Monza,it Serie A,28,1712,19,20,8,10,0,3,3,891,1080,82.5,21,62,20,12,70,15032,4779,446,472,94.5,366,434,84.3,64,120,53.3,765,4410,2611,64,37,13,16,10,845,94,1241,44,343,523,383,36,1241,19,10,16,3,0,11,24,45.8,13,18,1,17,13,32,28,0,12,20,37.5,DF
1455,Giorgos Kyriakopoulos,2024-2025,28,gr GRE,Monza,it Serie A,34,2845,31.6,33,1,0,2,4,6,1055,1411,74.8,41,75,25,15,97,17169,6200,525,587,89.4,429,536,80,79,214,36.9,865,5233,2772,67,52,11,27,17,942,132,1692,92,494,655,559,33,1692,43,26,20,18,5,30,61,49.2,31,28,10,18,23,66,79,0,26,33,44.1,DF
1456,Maxence Lacroix,2022-2023,22,fr FRA,Wolfsburg,de Bundesliga,24,1627,18.1,18,6,6,1,0,1,952,1095,86.9,3,71,0,0,83,19895,7749,242,272,89,589,628,93.8,115,176,65.3,777,3937,2250,15,9,0,10,6,833,4,1298,160,690,586,29,9,1298,22,13,15,7,0,8,16,50,8,22,11,11,26,48,85,0,50,33,60.2,DF
1457,Maxence Lacroix,2023-2024,23,fr FRA,Wolfsburg,de Bundesliga,28,2362,26.2,27,1,0,4,1,5,1228,1449,84.7,8,91,6,2,79,24787,9524,396,448,88.4,674,748,90.1,150,216,69.4,925,4290,2119,5,9,0,20,1,1077,5,1732,193,903,781,59,22,1732,48,29,28,18,2,29,41,70.7,12,35,12,23,24,72,121,0,64,50,56.1,DF
1458,Maxence Lacroix,2024-2025,24,fr FRA,Crystal Palace,eng Premier League,35,3116,34.6,35,0,0,1,1,2,1207,1477,81.7,8,71,4,2,65,24841,9717,316,370,85.4,748,826,90.6,136,249,54.6,1030,4806,2203,8,6,0,21,6,1136,7,1934,362,1184,672,85,45,1934,68,41,52,15,1,32,47,68.1,15,48,22,26,54,122,207,2,60,50,54.5,DF
1459,Yoel Lago,2024-2025,20,es ESP,Celta Vigo,es La Liga,8,583,6.5,7,1,8,0,1,1,394,426,92.5,1,25,0,0,31,7470,2948,120,126,95.2,238,244,97.5,34,54,63,289,1403,776,1,3,0,5,1,360,0,487,64,274,205,10,2,487,12,8,8,3,1,7,9,77.8,2,5,4,1,4,16,30,0,3,6,33.3,DF
1460,Konrad Laimer,2023-2024,26,at AUT,Bayern Munich,de Bundesliga,29,1772,19.7,18,11,1,0,3,3,1294,1457,88.8,24,104,26,7,127,19611,5056,701,763,91.9,535,579,92.4,38,51,74.5,1008,5264,2893,62,56,17,27,17,1196,98,1671,37,315,893,482,49,1671,56,36,25,20,11,22,52,42.3,30,42,6,36,18,74,13,2,12,19,38.7,"DF,MF"
1461,Konrad Laimer,2024-2025,27,at AUT,Bayern Munich,de Bundesliga,29,1699,18.9,19,10,4,2,2,4,1075,1225,87.8,20,104,25,4,141,14939,3794,641,696,92.1,392,439,89.3,15,29,51.7,816,4335,2759,87,60,18,35,23,1014,113,1421,39,232,685,508,66,1421,49,27,19,22,8,23,48,47.9,25,24,1,23,8,57,24,1,15,13,53.6,DF
1462,Stefan Lainer,2022-2023,29,at AUT,Gladbach,de Bundesliga,17,817,9.1,9,8,12,0,0,0,501,618,81.1,8,38,13,7,45,7802,2734,266,299,89,196,235,83.4,27,53,50.9,382,1792,908,23,8,5,12,4,477,39,720,37,203,383,136,20,720,16,8,10,5,1,10,23,43.5,13,8,1,7,14,30,34,1,8,8,50,DF
1463,Stefan Lainer,2023-2024,30,at AUT,Gladbach,de Bundesliga,15,751,8.3,8,7,2,0,1,1,375,483,77.6,8,22,12,4,37,5727,1973,203,232,87.5,151,191,79.1,15,38,39.5,295,1315,606,15,14,3,10,4,352,31,581,36,195,263,127,13,581,23,16,15,8,0,14,24,58.3,10,13,6,7,5,28,28,0,7,12,36.8,"DF,MF"
1464,Stefan Lainer,2024-2025,31,at AUT,Gladbach,de Bundesliga,21,757,8.4,6,15,12,1,0,1,356,460,77.4,9,21,7,6,25,5867,1918,173,200,86.5,157,200,78.5,19,38,50,288,1620,867,25,20,2,7,7,323,32,565,33,196,239,132,6,565,22,13,16,5,1,12,14,85.7,2,12,6,6,12,34,30,0,5,9,35.7,DF
1465,Kenny Lala,2022-2023,30,mg MAD,Brest,fr Ligue 1,17,1417,15.7,16,1,1,0,2,2,660,874,75.5,24,46,17,9,61,13499,5197,243,289,84.1,296,364,81.3,115,190,60.5,623,3493,1612,24,22,0,12,10,520,30,1029,62,368,463,215,8,1029,36,19,19,15,2,22,38,57.9,16,15,5,10,21,57,28,0,8,14,36.4,DF
1466,Kenny Lala,2023-2024,31,mg MAD,Brest,fr Ligue 1,33,2970,33,33,0,0,2,3,5,1713,2195,78,35,164,45,19,200,35548,12428,600,693,86.6,773,938,82.4,321,488,65.8,1617,9146,3750,45,51,3,21,12,1461,98,2471,130,687,1276,545,14,2471,78,51,39,28,11,30,56,53.6,26,27,6,21,28,106,75,1,7,14,33.3,DF
1467,Kenny Lala,2024-2025,32,mg MAD,Brest,fr Ligue 1,30,2686,29.8,29,1,2,3,2,5,1367,1796,76.1,41,124,40,13,138,27268,10357,518,602,86,615,759,81,220,370,59.5,1054,6043,3093,58,45,2,29,16,1229,91,2043,110,642,952,461,7,2040,66,42,36,23,7,38,57,66.7,19,25,9,16,25,91,75,2,8,13,38.1,DF
1468,Vassilis Lambropoulos,2022-2023,32,gr GRE,Bochum,de Bundesliga,15,627,7,7,8,14,0,0,0,163,240,67.9,1,12,2,0,26,3280,1390,51,61,83.6,96,124,77.4,16,52,30.8,121,567,233,1,1,0,4,1,129,0,329,51,174,141,19,13,329,10,8,7,3,0,6,9,66.7,3,5,3,2,13,23,41,0,18,16,52.9,DF
1469,Tariq Lamptey,2022-2023,21,gh GHA,Brighton,eng Premier League,20,453,5,3,17,3,0,0,0,239,302,79.1,4,14,8,5,26,3509,854,130,149,87.2,96,116,82.8,5,21,23.8,232,1451,808,28,12,7,16,2,256,58,376,15,80,138,161,17,376,11,6,6,4,1,5,7,71.4,2,7,3,4,7,18,2,0,2,7,22.2,DF
