Rk,Player,Season,Age,Nation,Team,Comp,MP,Min,90s,Starts,Subs,unSub,Gls,Ast,G+A,Pass Cmp,Pass Att,Pass Cmp%,KP,Pass Final 3rd,PPA,CrsPA,PrgP,TotDist,PrgDist,Short Cmp,Short Att,Short Cmp%,Med Cmp,Med Att,Med Cmp%,Lng Cmp,Lng Att,Lng Cmp%,Carries,TotDist,PrgDist,PrgC,Carries Final 3rd,CPA,Mis,Dis,Rec,PrgR,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Tkl,TklW,Tkl Def 3rd,Tkl Mid 3rd,Tkl Att 3rd,Challenges,Ch Att,Chl%,Ch Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Won,Lost,Won%,Pos
1011,Ben Godfrey,2024-2025,26,eng ENG,2 Teams,2 Comps,4,182,2,2,2,22,0,0,0,55,67,82.1,0,7,1,0,5,779,271,35,38,92.1,18,21,85.7,1,1,100,39,213,81,2,2,0,3,1,50,2,80,6,28,42,10,2,80,1,0,1,0,0,1,2,50,1,2,2,0,2,3,3,0,3,0,100,DF
1012,Saba Goglichidze,2024-2025,20,ge GEO,Empoli,it Serie A,33,2539,28.2,29,4,4,0,1,1,724,929,77.9,3,48,1,1,45,14820,5046,220,254,86.6,401,457,87.7,97,190,51.1,564,2689,1198,12,13,2,19,5,663,9,1200,108,607,550,59,13,1200,64,37,36,25,3,25,51,49,26,36,17,19,33,97,97,3,28,54,34.1,DF
1013,Edoardo Goldaniga,2023-2024,29,it ITA,Cagliari,it Serie A,13,1011,11.2,12,1,8,0,0,0,438,553,79.2,4,37,6,3,50,9533,3744,116,132,87.9,251,284,88.4,68,130,52.3,318,1757,1217,9,6,0,7,0,386,3,648,70,314,293,44,5,648,12,7,9,3,0,4,10,40,6,11,7,4,15,27,37,1,18,18,50,DF
1014,Edoardo Goldaniga,2024-2025,30,it ITA,Como,it Serie A,32,2532,28.1,28,4,3,1,0,1,1310,1517,86.4,4,80,6,1,81,24165,9247,496,525,94.5,682,743,91.8,107,198,54,1008,5274,2711,20,16,0,10,8,1189,8,1757,154,848,800,117,25,1757,34,21,21,8,5,13,18,72.2,5,21,10,11,33,67,102,3,52,35,59.8,DF
1015,Rodrigo Gomes,2024-2025,21,pt POR,Wolves,eng Premier League,25,810,9,7,18,9,2,0,2,212,309,68.6,12,12,14,4,27,3052,1023,121,152,79.6,72,99,72.7,8,28,28.6,217,1388,805,23,18,7,21,9,246,81,417,24,101,141,182,29,417,23,15,14,9,0,12,21,57.1,9,8,1,7,7,30,20,1,8,17,32,"DF,FW"
1016,Toti Gomes,2022-2023,23,pt POR,Wolves,eng Premier League,17,984,10.9,10,7,11,1,0,1,460,555,82.9,4,27,8,4,27,7615,2848,221,256,86.3,202,229,88.2,28,53,52.8,332,1521,924,4,11,0,6,3,402,23,688,86,313,278,100,15,688,15,9,11,4,0,9,13,69.2,4,16,8,8,11,26,51,0,17,16,51.5,DF
1017,Toti Gomes,2023-2024,24,pt POR,Wolves,eng Premier League,35,2772,30.8,31,4,3,1,3,4,1516,1847,82.1,6,78,6,1,79,23316,8336,782,859,91,631,748,84.4,60,153,39.2,1113,4427,2325,22,16,2,17,6,1394,11,2109,188,1020,927,169,22,2109,44,25,32,8,4,24,37,64.9,13,40,19,21,26,70,93,2,56,30,65.1,DF
1018,Toti Gomes,2024-2025,25,pt POR,Wolves,eng Premier League,31,2614,29,30,1,1,0,1,1,1473,1714,85.9,9,87,6,3,86,24482,8584,677,734,92.2,674,733,92,89,171,52,1205,5793,3203,27,20,0,20,15,1387,18,2027,217,942,1000,108,17,2027,61,43,42,15,4,37,46,80.4,9,29,17,12,25,86,152,5,53,26,67.1,DF
1019,Carlos Gómez,2024-2025,21,co COL,Rennes,fr Ligue 1,17,381,4.2,2,15,7,3,0,3,84,115,73,5,2,4,2,9,1181,285,52,60,86.7,26,40,65,4,10,40,117,575,260,9,3,5,13,6,128,47,180,4,17,69,96,17,180,8,6,3,4,1,3,9,33.3,6,6,0,6,2,10,2,0,2,6,25,"MF,DF"
1020,Joe Gomez,2022-2023,25,eng ENG,Liverpool,eng Premier League,21,1466,16.3,15,6,12,0,0,0,1166,1361,85.7,1,121,4,0,108,23380,7637,336,379,88.7,686,745,92.1,127,197,64.5,1005,4826,2616,15,12,0,13,5,1040,5,1521,114,602,851,76,6,1521,28,21,15,11,2,11,19,57.9,8,17,11,6,24,52,51,2,46,38,54.8,DF
1021,Joe Gomez,2023-2024,26,eng ENG,Liverpool,eng Premier League,32,1786,19.8,17,15,4,0,1,1,1114,1345,82.8,22,83,20,7,100,18984,5116,519,574,90.4,497,585,85,83,131,63.4,891,4686,2313,44,34,3,25,11,979,105,1564,85,371,832,375,28,1564,47,31,24,16,7,30,63,47.6,33,26,4,22,19,66,50,2,31,10,75.6,DF
1022,Joe Gomez,2024-2025,27,eng ENG,Liverpool,eng Premier League,9,519,5.8,6,3,10,0,0,0,377,425,88.7,2,29,0,0,35,6689,2299,155,170,91.2,191,204,93.6,26,42,61.9,303,1638,947,5,2,1,1,2,335,2,481,54,183,264,37,5,481,13,10,5,7,1,11,16,68.8,5,9,6,3,7,20,20,2,9,4,69.2,DF
1023,Sergi Gómez,2022-2023,30,es ESP,Espanyol,es La Liga,29,2339,26,26,3,4,0,0,0,968,1132,85.5,5,38,1,0,43,20365,7288,277,302,91.7,561,600,93.5,127,214,59.3,719,3044,1464,2,2,0,5,0,827,1,1379,188,736,620,33,19,1379,29,16,20,9,0,18,22,81.8,4,33,19,14,27,56,125,1,43,36,54.4,DF
1024,Sergi Gómez,2024-2025,32,es ESP,Espanyol,es La Liga,12,664,7.4,6,6,25,0,0,0,311,350,88.9,0,3,0,0,8,6125,1932,89,96,92.7,191,199,96,30,52,57.7,222,851,376,0,0,0,1,0,292,1,419,65,280,131,8,4,419,8,5,7,1,0,2,3,66.7,1,12,8,4,7,15,38,0,11,22,33.3,DF
1025,Sergio Gómez,2022-2023,21,es ESP,Manchester City,eng Premier League,12,349,3.9,2,10,20,0,1,1,279,317,88,5,24,3,0,18,4074,977,154,165,93.3,105,114,92.1,11,17,64.7,203,1018,520,10,10,1,7,3,274,20,358,16,75,198,87,10,358,9,4,6,1,2,5,8,62.5,3,5,3,2,2,11,9,1,3,10,23.1,"DF,MF"
1026,Sergio Gómez,2024-2025,23,es ESP,Real Sociedad,es La Liga,37,2738,30.4,31,6,1,2,5,7,1076,1439,74.8,56,77,23,11,93,17323,4647,588,657,89.5,342,435,78.6,108,235,46,843,4335,1912,43,46,6,45,16,1025,154,1724,38,292,746,708,52,1724,71,39,30,29,12,30,56,53.6,26,44,3,41,19,90,30,2,20,22,47.6,"MF,DF"
1027,Diego González,2022-2023,27,es ESP,Elche,es La Liga,16,958,10.6,8,8,16,0,0,0,299,382,78.3,0,16,1,0,13,6351,2599,80,92,87,164,183,89.6,47,90,52.2,240,1266,689,1,0,0,2,3,265,2,487,79,321,151,17,8,487,12,7,9,3,0,7,11,63.6,4,14,12,2,7,19,50,1,19,8,70.4,DF
1028,Édgar González,2022-2023,25,es ESP,Betis,es La Liga,25,1772,19.7,18,7,10,0,0,0,792,892,88.8,2,14,0,0,30,14260,4998,333,362,92,384,415,92.5,68,97,70.1,601,2393,1154,7,5,1,6,1,704,2,1106,171,637,448,28,17,1106,28,19,18,7,3,14,27,51.9,13,12,9,3,21,49,120,0,48,33,59.3,DF
1029,Édgar González,2023-2024,26,es ESP,Almería,es La Liga,31,2522,28,30,1,1,2,0,2,1150,1350,85.2,7,51,3,1,72,21329,8387,404,445,90.8,629,697,90.2,100,172,58.1,829,3736,1951,6,7,0,14,5,1034,6,1671,258,905,706,67,25,1671,45,21,22,20,3,25,49,51,24,48,28,20,38,83,130,3,70,59,54.3,"DF,MF"
1030,Giovanni González,2022-2023,27,uy URU,Mallorca,es La Liga,15,926,10.3,9,6,15,0,2,2,336,428,78.5,5,19,7,4,28,5449,2264,188,213,88.3,123,156,78.8,21,46,45.7,234,1003,494,10,7,3,7,2,275,39,506,32,170,228,111,14,506,16,8,11,2,3,9,22,40.9,13,8,2,6,7,23,22,0,12,11,52.2,DF
1031,Giovanni González,2023-2024,28,uy URU,Mallorca,es La Liga,34,2464,27.4,27,7,3,1,1,2,936,1244,75.2,21,80,28,15,91,15432,6464,485,549,88.3,342,448,76.3,90,176,51.1,648,2771,1444,28,18,2,16,15,753,95,1504,85,497,701,317,23,1504,73,45,37,32,4,40,81,49.4,41,24,3,21,31,104,60,2,37,36,50.7,DF
1032,Oumar Gonzalez,2022-2023,24,cm CMR,Ajaccio,fr Ligue 1,30,2578,28.6,29,1,2,0,0,0,899,1102,81.6,1,29,1,0,54,17387,4963,271,332,81.6,513,565,90.8,94,172,54.7,898,5457,2709,12,6,1,20,10,755,5,1381,158,682,655,54,26,1381,51,28,34,13,4,23,37,62.2,14,32,11,21,52,103,82,0,63,46,57.8,DF
1033,Leon Goretzka,2024-2025,29,de GER,Bayern Munich,de Bundesliga,26,1325,14.7,13,13,5,4,1,5,1101,1225,89.9,12,147,15,0,127,17307,4696,583,621,93.9,461,494,93.3,45,71,63.4,794,4253,2279,35,35,3,4,4,1051,28,1373,47,224,868,289,27,1373,21,11,5,12,4,10,20,50,10,27,7,20,20,41,25,1,31,26,54.4,"MF,DF"
1034,Andoni Gorosabel,2022-2023,25,es ESP,Real Sociedad,es La Liga,27,1708,19,19,8,5,0,0,0,888,1049,84.7,13,42,22,12,68,13271,4844,512,561,91.3,297,344,86.3,50,83,60.2,599,2830,1483,42,30,1,14,8,705,75,1205,35,288,589,335,17,1205,41,25,23,9,9,26,43,60.5,17,21,2,19,17,58,23,0,19,33,36.5,DF
1035,Andoni Gorosabel,2023-2024,26,es ESP,Alavés,es La Liga,36,2854,31.7,33,3,1,1,0,1,1059,1329,79.7,15,57,32,10,117,15562,6234,627,704,89.1,345,439,78.6,55,100,55,653,3230,1890,58,37,8,35,29,793,121,1624,89,489,683,466,40,1624,62,42,40,17,5,38,75,50.7,37,24,8,16,28,90,69,0,25,57,30.5,DF
1036,Andoni Gorosabel,2024-2025,27,es ESP,Athletic Club,es La Liga,20,1485,16.5,17,3,17,0,2,2,736,884,83.3,15,57,16,10,51,11163,3242,408,446,91.5,293,349,84,24,49,49,432,1605,691,17,18,3,18,14,554,59,1084,43,292,547,252,13,1084,47,28,31,9,7,30,45,66.7,15,18,2,16,18,65,62,0,20,28,41.7,DF
1037,Robin Gosens,2022-2023,28,de GER,Inter,it Serie A,32,1184,13.2,11,21,3,3,0,3,506,660,76.7,16,34,15,8,41,8158,2994,267,293,91.1,202,263,76.8,30,75,40,417,1753,864,29,18,5,17,3,525,102,813,27,194,309,314,48,813,34,18,15,10,9,15,25,60,10,16,2,14,23,57,15,0,20,12,62.5,DF
1038,Robin Gosens,2023-2024,29,de GER,Union Berlin,de Bundesliga,30,2283,25.4,27,3,0,6,3,9,858,1184,72.5,33,78,35,17,97,13673,6207,450,544,82.7,308,429,71.8,73,129,56.6,518,1978,1021,21,20,1,29,8,824,113,1496,89,379,677,444,58,1496,63,44,25,31,7,30,44,68.2,14,52,9,43,36,99,75,0,60,44,57.7,"DF,MF"
1039,Robin Gosens,2024-2025,30,de GER,2 Teams,2 Comps,33,2611,29,30,3,0,5,5,10,1043,1376,75.8,28,74,34,10,106,17558,6810,490,578,84.8,475,610,77.9,67,134,50,798,3419,1678,32,23,1,33,5,988,96,1657,86,527,722,419,57,1657,56,32,31,17,8,25,47,53.2,22,35,11,24,19,75,93,0,78,47,62.4,DF
1040,Jeffrey Gouweleeuw,2022-2023,31,nl NED,Augsburg,de Bundesliga,32,2795,31.1,32,0,0,0,1,1,1036,1481,70,12,102,14,1,80,22964,9746,301,381,79,549,647,84.9,176,392,44.9,912,4873,2635,18,12,0,25,7,946,10,1829,236,1074,673,97,23,1829,42,27,19,17,6,24,49,49,25,41,23,18,50,92,141,2,81,65,55.5,DF
1041,Jeffrey Gouweleeuw,2023-2024,32,nl NED,Augsburg,de Bundesliga,30,2593,28.8,29,1,0,1,0,1,1147,1490,77,15,156,19,3,143,24503,10362,334,375,89.1,636,711,89.5,167,354,47.2,1046,6646,4109,33,24,2,11,7,1101,17,1767,196,814,836,138,35,1767,35,23,13,17,5,16,25,64,9,44,24,20,35,70,108,0,52,39,57.1,DF
1042,Jeffrey Gouweleeuw,2024-2025,33,nl NED,Augsburg,de Bundesliga,33,2944,32.7,33,0,0,1,4,5,1400,1694,82.6,14,151,22,2,142,29407,12623,417,477,87.4,779,852,91.4,193,321,60.1,1169,6129,3400,24,24,1,19,6,1234,19,2061,260,925,1000,152,42,2060,50,28,25,21,4,27,40,67.5,13,34,15,19,35,85,183,0,62,35,63.9,DF
1043,Jonathan Gradit,2022-2023,29,fr FRA,Lens,fr Ligue 1,33,2823,31.4,33,0,0,1,3,4,1875,2093,89.6,13,221,17,5,233,34040,12990,727,789,92.1,942,1011,93.2,159,218,72.9,1860,10993,6399,41,68,2,18,9,1756,9,2369,159,749,1452,183,7,2369,62,40,30,25,7,31,53,58.5,22,40,26,14,38,100,83,0,47,45,51.1,DF
1044,Jonathan Gradit,2023-2024,30,fr FRA,Lens,fr Ligue 1,26,2112,23.5,26,0,1,1,0,1,1181,1383,85.4,5,167,10,3,177,21422,9125,457,507,90.1,598,664,90.1,100,167,59.9,1182,6390,3507,21,50,0,11,7,1078,6,1582,105,482,965,145,6,1582,32,20,15,14,3,19,35,54.3,16,30,17,13,37,69,61,0,55,51,51.9,DF
1045,Jonathan Gradit,2024-2025,31,fr FRA,Lens,fr Ligue 1,25,2112,23.5,24,1,4,0,0,0,1133,1332,85.1,11,109,10,2,127,20473,8262,429,476,90.1,610,670,91,83,160,51.9,865,3570,1960,18,15,0,11,3,1086,4,1594,159,629,854,117,22,1594,44,23,22,19,3,23,40,57.5,17,27,12,15,25,69,122,2,64,44,59.3,DF
1046,José Gragera,2022-2023,21,es ESP,Espanyol,es La Liga,9,460,5.1,5,4,3,1,0,1,178,208,85.6,0,11,0,0,11,3239,1070,66,81,81.5,89,99,89.9,18,22,81.8,122,475,168,0,1,0,1,1,150,3,272,20,117,137,19,6,272,19,9,11,6,2,6,11,54.5,5,10,4,6,7,26,18,0,12,9,57.1,"MF,DF"
1047,Andrew Gravillon,2022-2023,24,gp GLP,2 Teams,2 Comps,20,1350,15,16,4,15,0,0,0,461,608,75.8,3,36,4,2,47,8841,3236,173,208,83.2,234,276,84.8,48,96,50,482,2641,1425,19,14,1,14,5,438,14,778,83,357,337,94,6,778,19,11,9,9,1,8,13,61.5,5,22,11,11,30,49,52,0,19,17,52.8,DF
1048,Archie Gray,2024-2025,18,eng ENG,Tottenham,eng Premier League,28,1751,19.5,19,9,10,0,0,0,1001,1145,87.4,3,43,0,0,40,17440,5370,389,423,92,537,584,92,59,103,57.3,878,4023,1678,7,5,0,12,11,941,17,1286,150,609,582,106,3,1286,16,8,4,8,4,7,17,41.2,10,22,11,11,19,35,50,2,11,11,50,"DF,MF"
1049,Jacob Greaves,2024-2025,23,eng ENG,Ipswich Town,eng Premier League,25,2205,24.5,25,0,2,1,0,1,962,1121,85.8,5,75,2,0,69,15937,6129,444,481,92.3,463,519,89.2,39,88,44.3,619,2881,1268,11,11,0,10,2,851,11,1404,276,746,568,95,22,1404,40,21,20,17,3,22,35,62.9,13,41,26,15,21,61,148,3,83,40,67.5,DF
1050,Leo Greiml,2022-2023,21,at AUT,Schalke 04,de Bundesliga,7,358,4,3,4,12,0,0,0,160,197,81.2,1,10,1,0,10,3284,1149,41,46,89.1,101,111,91,17,37,45.9,135,598,357,4,1,0,3,0,143,1,241,36,135,101,5,1,241,10,5,4,5,1,5,12,41.7,7,7,3,4,3,13,16,0,10,5,66.7,DF
1051,Florian Grillitsch,2023-2024,27,at AUT,Hoffenheim,de Bundesliga,30,2295,25.5,25,5,0,1,6,7,1496,1753,85.3,19,152,20,3,152,27923,11022,580,642,90.3,750,826,90.8,148,234,63.2,1186,6789,3813,32,17,3,12,12,1324,22,2055,228,747,1137,184,8,2055,54,28,31,19,4,22,54,40.7,32,41,20,21,52,106,90,2,34,31,52.3,"DF,MF"
1052,Álex Grimaldo,2023-2024,27,es ESP,Leverkusen,de Bundesliga,33,2784,30.9,31,2,0,10,13,23,1762,2148,82,78,79,71,22,162,24881,6698,1116,1208,92.4,500,606,82.5,88,200,44,1346,6006,3113,77,56,15,50,18,1681,261,2465,60,429,940,1112,106,2465,45,24,26,10,9,30,55,54.5,25,32,7,25,22,67,41,0,12,19,38.7,DF
1053,Álex Grimaldo,2024-2025,28,es ESP,Leverkusen,de Bundesliga,32,2636,29.3,31,1,1,2,7,9,1700,2094,81.2,73,108,50,21,160,25433,7214,1012,1093,92.6,521,625,83.4,113,242,46.7,1310,5845,3220,86,52,20,53,13,1686,252,2365,53,376,906,1099,87,2365,24,14,13,7,4,16,42,38.1,26,22,3,19,16,40,43,3,16,17,48.5,DF
1054,Christian Groß,2023-2024,34,de GER,Werder Bremen,de Bundesliga,20,797,8.9,8,12,11,0,1,1,427,499,85.6,8,32,4,1,46,7530,2997,162,187,86.6,229,254,90.2,26,39,66.7,335,2089,1245,17,6,2,10,4,374,5,614,42,248,315,58,9,614,21,16,11,9,1,11,25,44,14,17,6,11,13,34,28,1,16,28,36.4,"DF,MF"
1055,Pascal Groß,2022-2023,31,de GER,Brighton,eng Premier League,37,3239,36,37,0,0,9,8,17,1879,2347,80.1,80,157,69,13,255,30182,8776,988,1079,91.6,681,809,84.2,147,316,46.5,1453,6723,3125,62,52,8,39,18,1832,209,2602,77,466,1225,924,98,2602,59,38,23,27,9,25,55,45.5,30,32,10,22,13,72,21,1,10,36,21.7,"MF,DF"
1056,Pascal Groß,2023-2024,32,de GER,Brighton,eng Premier League,36,3114,34.6,34,2,0,4,10,14,2774,3223,86.1,103,242,73,27,302,42905,13360,1583,1674,94.6,914,1035,88.3,193,359,53.8,2284,10055,5189,83,69,8,35,28,2736,180,3534,133,826,1681,1050,70,3533,70,46,33,21,16,31,72,43.1,41,41,8,33,22,92,32,3,14,17,45.2,"MF,DF"
1057,Pascal Groß,2024-2025,33,de GER,Dortmund,de Bundesliga,30,2327,25.9,28,2,0,0,9,9,1589,1970,80.7,57,120,44,15,178,27293,8030,748,808,92.6,646,731,88.4,151,319,47.3,1149,5044,2372,41,43,5,22,9,1510,122,2178,60,416,1150,625,50,2178,44,28,11,26,7,15,51,29.4,36,46,13,33,9,53,30,1,24,32,42.9,"MF,DF"
1058,Nemanja Gudelj,2022-2023,30,rs SRB,Sevilla,es La Liga,34,2779,30.9,31,3,2,3,1,4,1445,1602,90.2,5,113,6,2,110,25141,8231,593,639,92.8,737,781,94.4,88,134,65.7,1103,5878,3393,29,37,0,14,2,1278,6,1911,206,837,910,169,18,1911,43,33,22,18,3,20,33,60.6,13,39,29,10,34,77,102,1,47,23,67.1,"DF,MF"
1059,Nemanja Gudelj,2023-2024,31,rs SRB,Sevilla,es La Liga,22,1742,19.4,20,2,2,1,1,2,914,1061,86.1,7,82,2,2,73,16667,5686,346,374,92.5,487,535,91,71,114,62.3,662,3913,2413,23,21,0,9,4,810,5,1245,90,519,634,95,8,1245,31,24,18,10,3,17,31,54.8,14,17,9,8,27,58,56,0,41,21,66.1,"DF,MF"
1060,Nemanja Gudelj,2024-2025,32,rs SRB,Sevilla,es La Liga,31,2493,27.7,27,4,4,1,1,2,1192,1371,86.9,14,72,7,0,64,20321,6020,535,568,94.2,562,613,91.7,73,146,50,736,3114,1401,14,8,0,19,3,1007,5,1635,143,703,789,150,5,1634,42,24,16,22,4,21,35,60,14,27,10,17,27,69,94,1,46,26,63.9,"MF,DF"
1061,Gabriel Gudmundsson,2022-2023,23,se SWE,Lille,fr Ligue 1,18,838,9.3,9,9,6,0,0,0,369,455,81.1,11,22,8,7,31,6058,1643,170,200,85,161,188,85.6,24,46,52.2,355,2508,1298,44,25,10,13,7,323,57,563,26,142,247,180,24,563,19,11,7,10,2,12,22,54.5,10,11,2,9,10,29,20,0,12,7,63.2,"DF,FW"
1062,Gabriel Gudmundsson,2023-2024,24,se SWE,Lille,fr Ligue 1,25,1267,14.1,14,11,9,1,0,1,437,560,78,13,20,10,5,37,6983,1602,209,249,83.9,187,233,80.3,26,41,63.4,484,3180,1373,39,19,13,25,17,439,66,711,35,177,332,216,39,711,22,16,7,13,2,12,20,60,8,14,3,11,15,37,25,0,9,14,39.1,"DF,FW"
1063,Gabriel Gudmundsson,2024-2025,25,se SWE,Lille,fr Ligue 1,30,1785,19.8,20,10,4,2,0,2,866,1055,82.1,16,60,18,10,91,13909,3879,449,514,87.4,349,403,86.6,52,92,56.5,728,4944,2667,71,41,9,20,19,837,115,1267,69,325,547,406,38,1267,36,25,15,15,6,23,36,63.9,13,19,7,12,17,53,41,3,12,8,60,DF
1064,Axel Gueguin,2023-2024,18,fr FRA,Montpellier,fr Ligue 1,3,132,1.5,1,2,2,0,0,0,28,43,65.1,1,1,1,0,3,389,200,17,21,81,8,13,61.5,1,4,25,35,240,86,2,2,1,3,3,29,6,68,4,30,24,14,2,68,9,5,6,2,1,2,6,33.3,4,2,0,2,2,11,6,0,2,2,50,"DF,FW"
1065,Marc Guéhi,2022-2023,22,eng ENG,Crystal Palace,eng Premier League,37,3329,37,37,0,0,1,0,1,1883,2208,85.3,10,148,5,0,106,38404,14329,584,642,91,1074,1152,93.2,216,384,56.3,1511,7181,4034,17,14,0,17,7,1690,3,2557,369,1415,1078,74,28,2557,52,27,39,11,2,26,42,61.9,16,45,24,21,45,97,134,3,54,43,55.7,DF
1066,Marc Guéhi,2023-2024,23,eng ENG,Crystal Palace,eng Premier League,25,2021,22.5,23,2,0,0,1,1,1138,1309,86.9,7,90,5,0,67,22770,7962,363,403,90.1,636,673,94.5,130,212,61.3,898,4190,2201,15,9,1,9,2,1011,7,1501,196,761,678,67,12,1501,28,19,21,7,0,14,24,58.3,10,22,17,5,18,46,89,1,29,29,50,DF
1067,Marc Guéhi,2024-2025,24,eng ENG,Crystal Palace,eng Premier League,34,3059,34,34,0,0,3,2,5,1473,1765,83.5,16,133,11,3,134,28093,11512,549,605,90.7,760,854,89,152,274,55.5,1142,5574,2935,22,17,1,16,18,1330,10,2131,311,1051,943,148,39,2131,61,34,36,23,2,31,47,66,16,55,23,32,28,89,163,2,68,58,54,DF
1068,Raphaël Guerreiro,2022-2023,28,pt POR,Dortmund,de Bundesliga,27,2290,25.4,26,1,4,4,12,16,1495,1811,82.6,58,135,54,11,191,21673,8387,874,956,91.4,466,550,84.7,78,171,45.6,1175,6066,3439,85,59,18,28,18,1340,163,2028,54,433,951,666,68,2028,36,20,13,15,8,21,34,61.8,13,21,2,19,36,72,23,0,5,12,29.4,"DF,MF"
1069,Raphaël Guerreiro,2023-2024,29,pt POR,Bayern Munich,de Bundesliga,20,1191,13.2,13,7,2,3,0,3,880,1017,86.5,23,68,26,9,86,12817,4122,537,581,92.4,281,325,86.5,39,63,61.9,610,3190,1838,36,33,5,10,11,875,90,1118,21,230,485,408,43,1118,19,16,6,9,4,9,15,60,6,7,1,6,15,34,5,1,2,5,28.6,"DF,MF"
